scenario,trial,num_poses,base_translation_sigma_mm,base_rotation_sigma_deg,success,runtime_ms,nfev,cost,method,camera_name,link_name,translation_error_mm,rotation_error_deg,mean_target_error_mm,max_target_error_mm,mean_target_rotation_error_deg,mean_cross_camera_target_disagreement_mm,max_cross_camera_target_disagreement_mm
outliers,2,30,0.5,0.25,True,25.50837600028899,5,62444.74684315342,JOINT_LINEAR,forearm_camera,forearm,2.0525886869197705,0.26472777773371226,3.3176209544714967,5.677099021039333,0.2647277777337131,8.517556080755872,22.16308811921899
outliers,2,30,0.5,0.25,True,25.50837600028899,5,62444.74684315342,JOINT_LINEAR,wrist_camera,gripper,2.202699973181584,0.12035684830736544,2.0144538534306204,3.3766104882997,0.12035684830736541,8.517556080755872,22.16308811921899
outliers,2,30,0.5,0.25,True,587.639071999547,138,2082.9151110060616,JOINT_HUBER,upper_arm_camera,upper_arm,0.08354589521761345,0.07164769006247365,0.7512821761029854,1.0376146422237416,0.07164769006247411,1.3034084953282858,2.6782998941565994
outliers,2,30,0.5,0.25,True,587.639071999547,138,2082.9151110060616,JOINT_HUBER,forearm_camera,forearm,0.36190568958960967,0.05068062705610598,0.6721998011737367,1.063557224304762,0.050680627056105536,1.3034084953282858,2.6782998941565994
outliers,2,30,0.5,0.25,True,587.639071999547,138,2082.9151110060616,JOINT_HUBER,wrist_camera,gripper,0.8709901599041256,0.048761434386494544,1.2225065663382557,1.8811385950689545,0.048761434386493475,1.3034084953282858,2.6782998941565994
outliers,3,30,0.5,0.25,True,13.682810999853245,0,0.0,PARK,upper_arm_camera,upper_arm,2.113733718523214,0.02437873427448732,2.1711066569782727,2.370443587906486,0.024378734274487134,5.3627021309281675,11.787290275970403
outliers,3,30,0.5,0.25,True,13.682810999853245,0,0.0,PARK,forearm_camera,forearm,2.122009297681489,0.22147516224695515,2.9741387474582313,4.964588712637849,0.22147516224695488,5.3627021309281675,11.787290275970403
outliers,3,30,0.5,0.25,True,13.682810999853245,0,0.0,PARK,wrist_camera,gripper,2.759196313554365,0.3986645968799299,5.514457228836399,10.078407779922046,0.39866459687993067,5.3627021309281675,11.787290275970403
outliers,3,30,0.5,0.25,True,25.434395999582193,5,42456.78062557867,JOINT_LINEAR,upper_arm_camera,upper_arm,1.871781980022117,0.12227703754517304,2.3385020822642297,3.0197816842831715,0.12227703754517252,5.3915278494563035,14.159223751000376
outliers,3,30,0.5,0.25,True,25.434395999582193,5,42456.78062557867,JOINT_LINEAR,forearm_camera,forearm,2.222880575618947,0.25691304083923816,3.621615023852385,6.081652922642926,0.2569130408392373,5.3915278494563035,14.159223751000376
outliers,3,30,0.5,0.25,True,25.434395999582193,5,42456.78062557867,JOINT_LINEAR,wrist_camera,gripper,5.79992204053691,0.4965976392552212,6.005968688498451,13.314375063576625,0.49659763925522105,5.3915278494563035,14.159223751000376
outliers,3,30,0.5,0.25,True,449.4161200000235,106,1793.47399421701,JOINT_HUBER,upper_arm_camera,upper_arm,0.43528633966865354,0.024685390266776283,0.4431949604241694,0.7244028918006808,0.02468539026677647,0.7507074417013232,1.792997697661887
outliers,3,30,0.5,0.25,True,449.4161200000235,106,1793.47399421701,JOINT_HUBER,forearm_camera,forearm,0.33820329413994493,0.020076244397373016,0.3585861003065994,0.6142349259534737,0.020076244397373367,0.7507074417013232,1.792997697661887
outliers,3,30,0.5,0.25,True,449.4161200000235,106,1793.47399421701,JOINT_HUBER,wrist_camera,gripper,0.6577553396341451,0.051107585143411065,0.7443274992340855,1.4763258462100204,0.05110758514341045,0.7507074417013232,1.792997697661887
outliers,4,30,0.5,0.25,True,13.691338999706204,0,0.0,PARK,upper_arm_camera,upper_arm,1.0622884510686363,0.0424197719565605,1.2526215264591445,1.5695759858622376,0.04241977195656129,3.817777192565505,7.718293128216802
outliers,4,30,0.5,0.25,True,13.691338999706204,0,0.0,PARK,forearm_camera,forearm,0.9372986084182514,0.10957836118733964,1.4273528173960428,2.0671897390412024,0.10957836118733821,3.817777192565505,7.718293128216802
outliers,4,30,0.5,0.25,True,13.691338999706204,0,0.0,PARK,wrist_camera,gripper,2.0051382966191227,0.23916796595016598,4.251906659746146,6.236861467340623,0.23916796595016657,3.817777192565505,7.718293128216802
outliers,4,30,0.5,0.25,True,25.34611800001585,5,22514.060696603607,JOINT_LINEAR,upper_arm_camera,upper_arm,1.8135434628899796,0.09342666843598228,2.031361516849848,2.9490305945664073,0.09342666843598242,3.5328097125795797,7.849454254140955
outliers,4,30,0.5,0.25,True,25.34611800001585,5,22514.060696603607,JOINT_LINEAR,forearm_camera,forearm,0.47175379138851004,0.11541393497225873,1.2432406016914241,2.5013102731931047,0.11541393497225885,3.5328097125795797,7.849454254140955
outliers,4,30,0.5,0.25,True,25.34611800001585,5,22514.060696603607,JOINT_LINEAR,wrist_camera,gripper,2.7514658820699873,0.2688251483759225,3.4684513414081626,5.095932993991883,0.26882514837592236,3.5328097125795797,7.849454254140955
outliers,4,30,0.5,0.25,True,367.14820799988956,86,1256.0822195834394,JOINT_HUBER,upper_arm_camera,upper_arm,0.9274052692079142,0.07153898165444487,0.8535638113743784,1.6796085012832258,0.07153898165444407,1.188559777626992,2.299357615022486
outliers,4,30,0.5,0.25,True,367.14820799988956,86,1256.0822195834394,JOINT_HUBER,forearm_camera,forearm,0.3189204681990885,0.06121616961713206,0.6860157712303934,1.3881960217770417,0.06121616961713324,1.188559777626992,2.299357615022486
outliers,4,30,0.5,0.25,True,367.14820799988956,86,1256.0822195834394,JOINT_HUBER,wrist_camera,gripper,0.7508012178940552,0.026815113795660078,0.8916471404267744,1.0793540121001117,0.026815113795660515,1.188559777626992,2.299357615022486
outliers,5,30,0.5,0.25,True,13.800054999592248,0,0.0,PARK,upper_arm_camera,upper_arm,2.425507113066091,0.383338781457989,4.862448214702245,7.696822794191232,0.3833387814579902,5.057212306268371,12.786342311789864
outliers,5,30,0.5,0.25,True,13.800054999592248,0,0.0,PARK,forearm_camera,forearm,0.13752050841629151,0.031630852844947335,0.393249678174185,0.688977170122005,0.03163085284494793,5.057212306268371,12.786342311789864
outliers,5,30,0.5,0.25,True,13.800054999592248,0,0.0,PARK,wrist_camera,gripper,1.6518233184998292,0.21617745333712024,3.7277605948451624,5.938756108619758,0.21617745333712088,5.057212306268371,12.786342311789864
outliers,5,30,0.5,0.25,True,30.93186699970829,5,50960.49079308948,JOINT_LINEAR,upper_arm_camera,upper_arm,5.329191631746136,0.35393358091209604,6.462976755443467,10.551153167712174,0.3539335809120952,7.347685634668518,17.68144371564774
outliers,5,30,0.5,0.25,True,30.93186699970829,5,50960.49079308948,JOINT_LINEAR,forearm_camera,forearm,0.8922535156157277,0.07089854467325965,1.0836051349194737,1.7026127532089566,0.07089854467325936,7.347685634668518,17.68144371564774
outliers,5,30,0.5,0.25,True,30.93186699970829,5,50960.49079308948,JOINT_LINEAR,wrist_camera,gripper,1.8278859078578156,0.38175151878533714,5.764250067009323,9.356031505994757,0.38175151878533703,7.347685634668518,17.68144371564774
outliers,5,30,0.5,0.25,True,492.17799400048534,117,1674.440648600525,JOINT_HUBER,upper_arm_camera,upper_arm,0.7462366713219252,0.08697020604255641,1.1606758211234602,1.8382884105280957,0.08697020604255563,1.2233698844695866,2.9780830184422595
outliers,5,30,0.5,0.25,True,492.17799400048534,117,1674.440648600525,JOINT_HUBER,forearm_camera,forearm,0.47966205923280997,0.015075814194342996,0.5010289478674507,0.6980408994898911,0.015075814194343512,1.2233698844695866,2.9780830184422595
outliers,5,30,0.5,0.25,True,492.17799400048534,117,1674.440648600525,JOINT_HUBER,wrist_camera,gripper,0.40550657690476144,0.05243682326323092,0.9600576450301297,1.4372266483173204,0.052436823263231194,1.2233698844695866,2.9780830184422595
outliers,6,30,0.5,0.25,True,13.607017000140331,0,0.0,PARK,upper_arm_camera,upper_arm,2.006854501334992,0.24391051602554067,3.292937377622091,5.093636902167947,0.24391051602554,3.8363178703504515,9.189852209851075
outliers,6,30,0.5,0.25,True,13.607017000140331,0,0.0,PARK,forearm_camera,forearm,0.05275769900429977,0.06033619594781042,0.6471821076383192,1.118274465347872,0.06033619594780954,3.8363178703504515,9.189852209851075
outliers,6,30,0.5,0.25,True,13.607017000140331,0,0.0,PARK,wrist_camera,gripper,1.463186750421242,0.22707898165414647,3.51300434328229,6.064126627439988,0.22707898165414692,3.8363178703504515,9.189852209851075
outliers,6,30,0.5,0.25,True,20.56527599961555,4,34952.74196509272,JOINT_LINEAR,upper_arm_camera,upper_arm,1.7831528526320368,0.21572696771460617,2.5623448461025062,4.417161928573566,0.21572696771460645,5.169664479453171,11.312243953843401
outliers,6,30,0.5,0.25,True,20.56527599961555,4,34952.74196509272,JOINT_LINEAR,forearm_camera,forearm,0.9488887660023434,0.04659693057373614,1.059839844622727,1.1839412769514246,0.0465969305737355,5.169664479453171,11.312243953843401
outliers,6,30,0.5,0.25,True,20.56527599961555,4,34952.74196509272,JOINT_LINEAR,wrist_camera,gripper,1.3685589941050817,0.45220130005749837,6.1744721077514075,11.132894378244481,0.452201300057498,5.169664479453171,11.312243953843401
outliers,6,30,0.5,0.25,True,428.9170350002678,102,1271.1592085278885,JOINT_HUBER,upper_arm_camera,upper_arm,0.6045817583743517,0.039372764455444104,0.5948778615773328,0.9085392622237589,0.03937276445544425,0.7631456534038479,1.7165192103308995
outliers,6,30,0.5,0.25,True,428.9170350002678,102,1271.1592085278885,JOINT_HUBER,forearm_camera,forearm,0.32513538299998673,0.035937513579304484,0.5284332829995426,0.8266499661906492,0.035937513579303776,0.7631456534038479,1.7165192103308995
outliers,6,30,0.5,0.25,True,428.9170350002678,102,1271.1592085278885,JOINT_HUBER,wrist_camera,gripper,0.7863458139964432,0.049967470399539075,0.6476260874257526,1.0050808006479166,0.04996747039954045,0.7631456534038479,1.7165192103308995
outliers,7,30,0.5,0.25,True,13.624389999677078,0,0.0,PARK,upper_arm_camera,upper_arm,2.063705711961613,0.09821606543395484,2.3332044116403328,2.800225703787768,0.09821606543395402,7.079949257730728,14.232641534210794
outliers,7,30,0.5,0.25,True,13.624389999677078,0,0.0,PARK,forearm_camera,forearm,1.532144246908757,0.19725910007902434,2.4161056882069722,5.201215372309881,0.19725910007902517,7.079949257730728,14.232641534210794
outliers,7,30,0.5,0.25,True,13.624389999677078,0,0.0,PARK,wrist_camera,gripper,6.184787831492427,0.29755529974874967,8.479584337518805,12.45290501128638,0.2975552997487497,7.079949257730728,14.232641534210794
outliers,7,30,0.5,0.25,True,25.331175999781408,5,135945.25300233377,JOINT_LINEAR,upper_arm_camera,upper_arm,5.883326303205097,0.2684232975817765,6.161264392905241,9.167035072147204,0.2684232975817754,13.546315738004429,27.708178506851215
outliers,7,30,0.5,0.25,True,25.331175999781408,5,135945.25300233377,JOINT_LINEAR,forearm_camera,forearm,2.7940839515855256,0.1968461659173996,3.468933710306243,6.039373632015692,0.1968461659173994,13.546315738004429,27.708178506851215
outliers,7,30,0.5,0.25,True,25.331175999781408,5,135945.25300233377,JOINT_LINEAR,wrist_camera,gripper,10.834207515244985,0.9750703965257062,16.243876354443422,25.260370617665803,0.9750703965257048,13.546315738004429,27.708178506851215
outliers,7,30,0.5,0.25,True,393.21052899958886,94,3164.512468963948,JOINT_HUBER,upper_arm_camera,upper_arm,0.40660166427573113,0.039552908632773325,0.5004135148342014,0.8296074814145228,0.03955290863277345,1.1673740156892927,2.3449411498729202
outliers,7,30,0.5,0.25,True,393.21052899958886,94,3164.512468963948,JOINT_HUBER,forearm_camera,forearm,0.2658844824800275,0.051651742795515244,0.5280215235691236,0.9426622807849662,0.05165174279551559,1.1673740156892927,2.3449411498729202
outliers,7,30,0.5,0.25,True,393.21052899958886,94,3164.512468963948,JOINT_HUBER,wrist_camera,gripper,0.7240302998110248,0.08097140777430646,1.2247074596458452,2.038413692122526,0.08097140777430613,1.1673740156892927,2.3449411498729202
outliers,8,30,0.5,0.25,True,13.765013999545772,0,0.0,PARK,upper_arm_camera,upper_arm,2.829447213737795,0.14519431186913034,2.7274781042698044,4.487109013343305,0.14519431186912896,3.9198582395283394,7.2793722099207665
outliers,8,30,0.5,0.25,True,13.765013999545772,0,0.0,PARK,forearm_camera,forearm,2.0699724611355075,0.08227315443568532,1.9256889033942368,3.0616191066958556,0.08227315443568452,3.9198582395283394,7.2793722099207665
outliers,8,30,0.5,0.25,True,13.765013999545772,0,0.0,PARK,wrist_camera,gripper,1.7361510634198523,0.24591760979233507,2.900390295583788,4.861754582550368,0.24591760979233548,3.9198582395283394,7.2793722099207665
outliers,8,30,0.5,0.25,True,21.09733899942512,4,39337.99464972956,JOINT_LINEAR,upper_arm_camera,upper_arm,3.2712506794472334,0.27353347641452186,3.603643595195146,7.680702546434692,0.27353347641452186,5.780864469500923,10.019398988865905
outliers,8,30,0.5,0.25,True,21.09733899942512,4,39337.99464972956,JOINT_LINEAR,forearm_camera,forearm,2.135797680355477,0.296339797458677,4.650822929732969,7.46604620663294,0.2963397974586769,5.780864469500923,10.019398988865905
outliers,8,30,0.5,0.25,True,21.09733899942512,4,39337.99464972956,JOINT_LINEAR,wrist_camera,gripper,3.964099410297464,0.15653276251251183,2.898567632484904,4.373908232261941,0.1565327625125122,5.780864469500923,10.019398988865905
outliers,8,30,0.5,0.25,True,561.1840379997375,131,1584.8493464743165,JOINT_HUBER,upper_arm_camera,upper_arm,1.1779352851180995,0.05268338189623859,1.1630063626376503,1.953033521748688,0.05268338189623892,1.1061777298831252,2.9902462809703327
outliers,8,30,0.5,0.25,True,561.1840379997375,131,1584.8493464743165,JOINT_HUBER,forearm_camera,forearm,0.5495841977190022,0.024164862727985844,0.496474932242701,0.8612929249352398,0.024164862727985178,1.1061777298831252,2.9902462809703327
outliers,8,30,0.5,0.25,True,561.1840379997375,131,1584.8493464743165,JOINT_HUBER,wrist_camera,gripper,0.8827593696781496,0.04155286754660798,1.0312547275751254,1.6569869771770707,0.04155286754660914,1.1061777298831252,2.9902462809703327
outliers,9,30,0.5,0.25,True,13.803133999317652,0,0.0,PARK,upper_arm_camera,upper_arm,0.9644462867810152,0.27529969959243267,2.6946352057693375,4.897570928455865,0.27529969959243367,7.890646817779578,15.98119518765272
outliers,9,30,0.5,0.25,True,13.803133999317652,0,0.0,PARK,forearm_camera,forearm,2.0521965483306004,0.7280286089005172,9.600616115169448,14.93002077374095,0.7280286089005172,7.890646817779578,15.98119518765272
outliers,9,30,0.5,0.25,True,13.803133999317652,0,0.0,PARK,wrist_camera,gripper,2.3402608664484115,0.2082428093926192,2.5749423353803684,3.5879434339355623,0.2082428093926196,7.890646817779578,15.98119518765272
outliers,9,30,0.5,0.25,True,25.45888999975432,5,129780.11638399062,JOINT_LINEAR,upper_arm_camera,upper_arm,4.442628601565797,0.25142266710215305,4.8903178192659995,7.297274418283773,0.2514226671021526,12.855202986103023,28.924227575210665
outliers,9,30,0.5,0.25,True,25.45888999975432,5,129780.11638399062,JOINT_LINEAR,forearm_camera,forearm,4.52093882919103,1.2903102384876852,15.712568839538532,26.87699704212179,1.2903102384876848,12.855202986103023,28.924227575210665
outliers,9,30,0.5,0.25,True,25.45888999975432,5,129780.11638399062,JOINT_LINEAR,wrist_camera,gripper,3.4965431380464356,0.2424929410148292,3.0996384418169893,4.503011193354794,0.24249294101482993,12.855202986103023,28.924227575210665
outliers,9,30,0.5,0.25,True,437.8272759995525,104,2800.518059088823,JOINT_HUBER,upper_arm_camera,upper_arm,0.130470536777982,0.061127747044364675,0.6806429413107429,0.9742215391273001,0.06112774704436483,1.002363578381897,2.2590813504050793
outliers,9,30,0.5,0.25,True,437.8272759995525,104,2800.518059088823,JOINT_HUBER,forearm_camera,forearm,0.6440537585268526,0.028052832845395472,0.6188503828209873,1.083752470056472,0.028052832845395538,1.002363578381897,2.2590813504050793
outliers,9,30,0.5,0.25,True,437.8272759995525,104,2800.518059088823,JOINT_HUBER,wrist_camera,gripper,0.314037660967218,0.042832449544639474,0.7039448143022498,1.28615701944971,0.04283244954463982,1.002363578381897,2.2590813504050793
