scenario,trial,calibration_runtime_ms,method,source,time_index,grasp_point_error_mm,surface_point_rmse_mm,max_surface_point_error_mm,approach_normal_error_deg,precision_action_success,standard_action_success
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,16,0.8319383169318938,0.8325239827060963,0.9386510222465816,0.05102579663282753,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,17,3.1583493752316327,3.2140022867884563,3.8508125039226226,0.125773805879249,False,True
gaussian,3,14.122978000159492,PARK,forearm_camera,17,0.8645403090575001,0.8698805167670958,1.0263695334605556,0.05490166520239849,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,17,2.67341732267995,2.70712879028666,3.204248875718171,0.11780358632460226,False,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,17,2.1984663835612204,2.2281277241630844,2.595638960322179,0.01980713578476354,False,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,18,1.6718830159273186,1.7441126441145245,2.2774215886869107,0.19003592238213887,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,18,0.8864790228729682,0.8894348381891614,0.9541127133379813,0.030234575439034246,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,18,0.2809004546459777,0.31497101643038095,0.44416864944900253,0.03543375669293819,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,18,0.6463307494480584,0.6274806501466635,0.7662628232292266,0.07499070117395933,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,19,1.5031725505186915,1.5340934222688651,1.9292123916414707,0.1513235034321057,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,19,1.821454532603842,1.8339617074091958,2.0225044825780474,0.08481092838717913,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,19,0.32836427605156454,0.35669292135450564,0.47870826326214383,0.012520752015037603,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,19,0.6924507324811195,0.6986237455326251,0.7621331868279939,0.05368151699107594,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,20,1.1600145486797264,1.174207937450617,1.4421209424220276,0.08691455317022247,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,20,0.8441296523017393,0.8478139320011664,0.9259687628673465,0.015542720743222396,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,20,0.8844568069427448,0.9314331093030518,1.2306558328064372,0.1700132579609721,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,20,0.8127915199948235,0.8425241417721954,0.9560400341884114,0.036646821424582816,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,21,2.371453408953322,2.3923627942621675,2.701237478992136,0.07656173671471808,False,True
gaussian,3,14.122978000159492,PARK,forearm_camera,21,2.131028563181175,2.1438878812222524,2.3074265079806486,0.09747046722310673,False,True
gaussian,3,14.122978000159492,PARK,wrist_camera,21,2.5525762133373844,2.5699465139833597,2.9437481863814914,0.08032227349809765,False,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,21,1.9945938700291552,2.008505664028194,2.1855672777405846,0.06932569131178319,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,22,0.8132911526794302,0.8215934500051,0.9250549321044516,0.03776037325489448,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,22,0.7520601247023717,0.7587998232425462,0.8986287063834096,0.05295610146232613,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,22,1.3852869830456078,1.403603800774121,1.5811744394172356,0.14393995884538363,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,22,0.8132911526794302,0.8215934500051,0.9250549321044516,0.043726801938263817,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,23,0.9461072233615514,0.9577445366602017,1.1176601736880272,0.01611136574747972,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,23,0.3179847069546524,0.32473556857239544,0.38147452758023964,0.02381185130772433,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,23,0.9904863695280604,0.9957704411896304,1.0369869134931502,0.06403877744937454,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,23,0.3179847069546524,0.32333342310209034,0.3593620036881463,0.012142618459793473,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,24,0.6774323660129443,0.6928350252708768,0.8742749787430282,0.06842594195007008,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,24,2.580452540650249,2.60260489308659,3.026435290097335,0.09228531049644378,False,True
gaussian,3,14.122978000159492,PARK,wrist_camera,24,3.1620982100448902,3.186766772347364,3.6440291674231533,0.15236971220386297,False,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,24,1.5138897032382734,1.522908333007261,1.7985219608065786,0.05260267779947772,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,25,0.6995825916373123,0.701980377694489,0.7410645666613864,0.026956800866457402,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,25,0.48195521884033043,0.521454563699723,0.7866432792517677,0.11837574862473384,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,25,0.6410734443166082,0.6595728521027283,0.8285951562287479,0.06019094602687806,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,25,0.46360294057062934,0.4462058560422802,0.5525124787833628,0.060467384388980756,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,26,0.7864836812653323,0.7899058768918532,0.8441403588753266,0.039122603807970426,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,26,0.5281997457806265,0.542015462136291,0.6743740947306386,0.04424409138538624,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,26,0.6733977674168393,0.6795129291756025,0.8016012050254383,0.052073556932218025,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,26,0.6733977674168393,0.6700205221280466,0.7691833010184744,0.04155294704940951,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,27,0.4521185463786989,0.4588719853667275,0.5069391024328928,0.05502279791092367,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,27,1.1458896687479134,1.1592333682524742,1.3412955979996133,0.032715642215914845,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,27,3.0331658726249056,3.0485374053065266,3.389236901187458,0.14375244677813312,False,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,27,0.8480647338577018,0.8571155168158554,0.9886913871828722,0.06402323757074825,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,28,0.6451774760319643,0.6476608709138413,0.7121637506579132,0.0115794874883624,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,28,1.6143236831396974,1.6267429184892472,1.874981301107937,0.06663677803845587,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,28,1.4559392286764752,1.4672219415050678,1.6463686046466488,0.06694381762167624,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,28,1.2383477295149707,1.2524832021257413,1.4212168424769736,0.028838800839694163,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,29,0.6142209482780525,0.6194957712787805,0.6931397589233305,0.05380944905950606,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,29,1.6258926784004157,1.6493394080016117,1.9530532215811307,0.11271909101947741,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,29,0.912722804691143,0.9304042987696134,1.0789378459134877,0.07811245013710204,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,29,0.7747477908933215,0.8108944177113611,0.9059004512781941,0.06261387114338038,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,30,0.8283843019496903,0.8295082565475795,0.8736262724788466,0.007281958808983696,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,30,1.4994844030762757,1.5260889637097093,1.7355731780971277,0.15537681984748777,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,30,0.8651544717383672,0.8696648873692729,0.9996698924006799,0.04766757774161087,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,30,0.575543807594375,0.6368714818085583,0.8559475287489472,0.06483563827855289,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,31,1.2663205437447045,1.2814269530542135,1.5011132209095621,0.036901988376876554,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,31,1.9821652302883264,2.0035157691709746,2.303760009646201,0.10686414218064674,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,31,1.4801623836060536,1.5220843564044204,1.912016373358996,0.024846693101173795,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,31,1.3781654548446456,1.3773303755606843,1.638309971319826,0.05605904943842346,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,32,0.6237817245868512,0.6355884877066532,0.6701731576155682,0.07345281089718773,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,32,0.30212964401810627,0.30508433593459655,0.3638089131175287,0.01751053043873837,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,32,1.7219638753862265,1.7348152250174333,1.9450862413394867,0.034530168490895755,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,32,0.39173707072648317,0.40876416172535884,0.4953264320709353,0.029253027851993067,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,33,2.7415502537859684,2.76633088759025,3.2011670985434275,0.17009743215038303,False,True
gaussian,3,14.122978000159492,PARK,forearm_camera,33,0.6644193983133452,0.6701643681049666,0.7356509205715596,0.03314291968058566,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,33,0.5200770268107381,0.5290383303128336,0.6439734421262852,0.032289646089910404,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,33,0.28194929183891987,0.3068689741472471,0.3304816233173496,0.07007651806137175,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,34,1.2784116970390142,1.288116269221647,1.4734883579613007,0.04716170259449549,True,True
gaussian,3,14.122978000159492,PARK,forearm_camera,34,0.24010644744179988,0.25777352266517206,0.3262644147991585,0.046996443082635925,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,34,0.7026040820732081,0.7329085779387694,0.9206655973306571,0.057475447842024824,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,34,0.2973399313512218,0.3240171010856573,0.4162176265860899,0.022596347059566944,True,True
gaussian,3,14.122978000159492,PARK,upper_arm_camera,35,2.0662860635715106,2.088531272172864,2.370497094939426,0.10309304807881035,False,True
gaussian,3,14.122978000159492,PARK,forearm_camera,35,1.0569337725080254,1.061373370854688,1.1833725266761543,0.04424129853950777,True,True
gaussian,3,14.122978000159492,PARK,wrist_camera,35,0.9818730079660856,0.9893042290815056,1.145686559379361,0.05690977599989578,True,True
gaussian,3,14.122978000159492,PARK,FUSED_MEDIAN,35,1.113117193332919,1.1078701635246393,1.3015164630360077,0.03826246551436219,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,0,1.0355533015624288,1.057943115126238,1.274201018557495,0.04306583810487377,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,0,1.6202472593994224,1.6319934023300615,1.9374916699223717,0.10207735470571991,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,0,0.7818877682154054,0.8117506077110765,0.9547288678089632,0.10509575279640825,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,0,0.4437591474692495,0.48975905105687323,0.606537401026393,0.06823637446173715,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,1,1.148534661028159,1.157822572907848,1.3072824107322127,0.03609605337826676,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,1,0.9765695515579184,0.9892074012429567,1.1468959724970935,0.02915987670797363,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,1,4.404479858162092,4.431644268025959,5.014058696532266,0.20518088615199562,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,1,1.1680601622188742,1.1781292926319467,1.32871511961125,0.0570841051204408,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,2,0.9557252197631685,0.9664219028262732,1.0984856764992332,0.05209357031916555,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,2,1.070228424305036,1.09532587007375,1.4021098297822456,0.11859113086004579,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,2,3.057500248497282,3.0934257549945983,3.600351514690449,0.1179064792630525,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,2,0.5417936179811257,0.5282809224947242,0.698002211809728,0.06234569686502214,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,3,0.7730943261873856,0.7835708897858473,0.8787125880110173,0.060846024637708,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,3,2.029953284601693,2.042477396301893,2.3026814985777566,0.08459782583235392,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,3,1.0958930289082947,1.0973985270868234,1.1313803263059734,0.027304012480971467,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,3,1.0360989089293509,1.0389620444381216,1.0731876100471196,0.05004346458347075,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,4,0.704531915913165,0.7195987831328866,0.8637602386609082,0.03940430843048682,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,4,1.59293385965734,1.6207097205443182,2.094145515729939,0.16597684042980382,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,4,0.9383709028786055,0.9431662151352046,1.0415523310399595,0.021870052577345703,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,4,0.8656443872892202,0.8723218077873885,1.0103501342308485,0.06081652349366238,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,5,1.6412773350830197,1.7351602990407393,2.4468968665428195,0.23824072048218195,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,5,1.4134491840411736,1.4349271035862952,1.6928757699993289,0.0797775663936119,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,5,2.35782296979404,2.370453735803955,2.6462946819795232,0.06728764247726128,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,5,1.5665656273959605,1.6138384674180521,2.2308905123604528,0.11108660600461213,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,6,1.2278538522632048,1.2417288810287261,1.4656309864926977,0.06033106678873926,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,6,0.8938923739746747,0.8996992870818264,1.0150741745561962,0.04571700560609592,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,6,2.394704607131386,2.4064374713443275,2.7122581080132377,0.11576891790606862,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,6,0.7660394816055985,0.7728500662372428,0.8944905565803496,0.043350835587478216,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,7,1.0696222165147247,1.0796593382507806,1.1414363215078518,0.09158426668372381,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,7,0.8518029834366116,0.8618711811846126,0.9675722420875023,0.06088903416244135,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,7,0.43549550755899014,0.5110206776438013,0.7134154887387205,0.0454477472281257,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,7,0.45521618982650724,0.5360938470437862,0.7134154887387205,0.05482464962456379,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,8,0.5564082407016582,0.5644835635412364,0.6616653741909999,0.011523677663003001,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,8,1.9387019460797414,1.9554726322040357,2.2821892131352266,0.08579721449767128,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,8,1.644191418812192,1.6850387085275125,2.1077079762825734,0.17428430284627555,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,8,1.1677340513494316,1.1629414809518175,1.3772294895678068,0.07525169784527057,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,9,1.4503166274530848,1.4558234292505814,1.6202220749104315,0.04732058376746205,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,9,0.47740516431196356,0.4839259130990735,0.5883585935885505,0.054655840603441024,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,9,2.4568698139791145,2.469908521249045,2.774822426379613,0.08927420306795723,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,9,0.47740516431196356,0.4839259130990735,0.5883585935885505,0.01899047267621933,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,10,1.5557217172963251,1.5975785538171021,2.071243102984138,0.22619151162050088,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,10,2.001312769157751,2.05421250874942,2.5310893938141295,0.1659512258008636,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,10,1.2017066721757632,1.2350540394515046,1.4979630514047064,0.11146064326356046,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,10,1.2421655433516703,1.2928584901468103,1.8039205881847977,0.09508637556423125,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,11,0.5385290768822509,0.5444316084733374,0.637184484525444,0.035607839417420614,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,11,0.6152010815675314,0.6259806808430998,0.7531996803451823,0.048270690926217254,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,11,0.8075330874800459,0.8419746076479169,1.0728730473084962,0.05332558901757042,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,11,0.5385290768822509,0.5406982443459986,0.637184484525444,0.03906864655754262,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,12,0.2282929576358444,0.24985699183994972,0.31880021759602867,0.06932135617278076,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,12,0.39561397908991236,0.42139705406860084,0.6060017747508673,0.07667506452867714,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,12,2.232876575449473,2.2448079243644092,2.537459207210245,0.10397667848367745,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,12,0.4140532555104421,0.4378456595330008,0.6060017747508673,0.04013824743118211,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,13,0.3697947555741045,0.39014954336489066,0.5212076089938172,0.026442336815310837,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,13,0.8739284986312831,0.8851117911440789,0.9086418117606143,0.08690620067078472,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,13,1.7349146881972664,1.7724360318476757,2.256017647937282,0.1457491036925004,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,13,0.8739284986312831,0.8545307068596137,0.9086418117606143,0.058752837864652525,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,14,0.8048025374380431,0.851866979528232,1.1197551866820117,0.07486805878210394,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,14,0.9060488212531792,0.9115035974366937,1.043158348421321,0.04974890933367454,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,14,0.9298926036789775,0.9536489942812117,1.1126069584336384,0.1009521080961791,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,14,0.6224552914028537,0.6633733810257781,0.8873546647126046,0.06882959721318063,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,15,0.5457706549250272,0.5499518070344529,0.6226280688527416,0.03271378421486912,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,15,0.886239680644504,0.8916666947499969,1.0049460810678132,0.0507883214469625,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,15,4.259588776555768,4.294991072998144,4.942501819723047,0.2086214529875242,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,15,0.886239680644504,0.8916666947499969,1.0049460810678132,0.09689442963165776,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,16,1.249486913566019,1.2729653655967543,1.5474658699435124,0.10177053075002981,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,16,0.703573680618468,0.7082149657317299,0.800046253805124,0.013771494577846,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,16,2.9926617153091613,3.0079997046592943,3.374148242232475,0.0737755794698827,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,16,0.7829634016355712,0.8009939372314357,1.0034648170446887,0.05985261477916316,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,17,3.908615626339749,3.974860244907271,4.694514188454554,0.1613386220473639,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,17,0.43850507891880874,0.442235923389961,0.4996521100737641,0.03673781956571279,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,17,2.4576495741782534,2.486144297550432,2.9020230055583953,0.11899516741639052,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,17,1.8651263816869963,1.917699341698539,2.2918883160698234,0.03760010222898702,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,18,2.22743416555546,2.3016462067389587,2.9039889161732493,0.17148859187775395,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,18,0.8963546209528612,0.8992239861355322,0.962465445376428,0.03169051642387191,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,18,0.38196165541937255,0.4055856376984888,0.4637568409121268,0.010493932161581938,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,18,0.6982285855555705,0.7273740003533002,0.8074900235518222,0.06582541625844907,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,19,0.7942604406567317,0.8369863974083134,1.103403594481411,0.15606240482085104,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,19,1.6608021865857192,1.6780987196637758,1.8980337687384214,0.06612767947826009,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,19,0.41455402988233914,0.4296518258320631,0.5017251776817597,0.028383557402324087,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,19,0.6327789355033958,0.637177091401847,0.6795117394132197,0.07232380317420256,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,20,1.1821710687229823,1.214173590910082,1.6119983137446943,0.13023828656096292,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,20,0.9981773984343967,1.0083794527162222,1.1356069802342332,0.036222382936206284,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,20,0.6961265428576907,0.735699381608566,1.078016807562784,0.1466621520417058,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,20,0.6342573994173543,0.6678604541548356,0.8071378967615084,0.01799519552390551,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,21,3.0846020813994666,3.1150643440953676,3.5861524846505897,0.09654326142840133,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,21,1.7118110681885954,1.727409703192685,1.8125302746603125,0.11506809661187271,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,21,2.460945845346236,2.4841367775152943,2.886606877974235,0.05634526641951527,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,21,1.660333542401597,1.6799477317034586,1.8250654169848426,0.08099460956438757,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,22,0.7235290455922693,0.7288417044722636,0.7933948735036652,0.03732233986728137,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,22,0.4526508030429269,0.46522957312546326,0.6133710990747644,0.04803542692795709,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,22,1.6946967131980322,1.7091898399256718,1.9384112847286852,0.1284003402158327,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,22,0.7235290455922693,0.72454411551997,0.7933948735036652,0.06184072550954249,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,23,0.5694080940681798,0.6042840117308449,0.7873505726475378,0.05290623750350441,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,23,0.47511657262459306,0.4944313294920557,0.6273282980979734,0.022791903837818636,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,23,0.9982619340082738,1.000507947818733,1.056487755886562,0.03949353863533343,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,23,0.48092458230812707,0.5183495523227769,0.6273282980979734,0.021693275942567602,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,24,0.8416258315164281,0.8562207143475195,1.0041837435498753,0.05328000619414531,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,24,2.192103505660744,2.2077482410917626,2.5560740238676694,0.08561456901923799,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,24,2.9409718990943294,2.96160654781806,3.3375771479894345,0.1250871899989247,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,24,1.6602771474228912,1.6717832188259083,1.9459431742155917,0.05142084308723408,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,25,1.2075734442497612,1.2148054511594084,1.3661538728161888,0.0451538462952254,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,25,0.7826809210960725,0.8134697377888092,1.1621430076522754,0.13379507779520836,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,25,0.2320690763803989,0.2646707696538283,0.3891980124915017,0.07507643367066882,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,25,0.2277053775007036,0.2481323958963223,0.33949694952851583,0.0818979637404855,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,26,1.395709507362995,1.4092167784990115,1.5708651721389248,0.10132345394271437,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,26,0.36915299536011553,0.38774828270833755,0.5273559548714671,0.05873713536941799,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,26,0.6882424491264999,0.6940673933435463,0.780753569849105,0.0278425017179193,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,26,0.6918020425621026,0.7078450837200811,0.780753569849105,0.0594563187629914,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,27,0.3008982213528094,0.32249675980209097,0.4374975050905046,0.010743672641997132,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,27,0.8606742071065204,0.8682148276993171,1.0060506024623548,0.03855204202578177,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,wrist_camera,27,2.8317034870002056,2.8475313232857764,3.2358151295334996,0.14630704359359392,False,True
gaussian,3,385.08549299876904,JOINT_HUBER,FUSED_MEDIAN,27,0.8267493305153419,0.8375388128939525,0.9851781648060978,0.05840966488823702,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,upper_arm_camera,28,0.6188310655006302,0.6270045201890967,0.687837269614592,0.055213640662908764,True,True
gaussian,3,385.08549299876904,JOINT_HUBER,forearm_camera,28,1.3214367799310656,1.3327332265723875,1.5437337080890856,0.03942755271561506,True,True
