noise_level,noise_label,translation_sigma_mm,rotation_sigma_deg_input,trial,num_poses,trajectory_seed,noise_seed,method,success,runtime_ms,error_message,translation_error_mm,rotation_error_deg,mean_target_error_mm,max_target_error_mm,mean_target_rotation_error_deg,max_target_rotation_error_deg
3,moderate,0.5,0.25,7,25,10007,130007,HORAUD,True,8.476334999613755,,0.2382514933226093,0.04881154608524009,0.32208229977888736,0.6551386948517661,0.04881154608523916,0.04881154608524271
3,moderate,0.5,0.25,7,25,10007,130007,ANDREFF,True,9.931935000167869,,0.25379893255568226,0.04794030304448302,0.3271142885666833,0.6600167864539686,0.04794030304448361,0.04794030304448825
3,moderate,0.5,0.25,7,25,10007,130007,DANIILIDIS,True,8.745357999941916,,0.26478229450179497,0.046151873479445486,0.3025263664633946,0.6583988585962279,0.04615187347944536,0.046151873479449636
3,moderate,0.5,0.25,8,25,10008,130008,TSAI,True,8.347183999831032,,0.3202014766370055,0.028154912998979688,0.3837234685347605,0.5146441255834175,0.028154912998978886,0.028154912998982713
3,moderate,0.5,0.25,8,25,10008,130008,PARK,True,9.202873000504042,,0.31915413993608116,0.036220963476164575,0.408667956237855,0.5515388528223675,0.036220963476164644,0.03622096347616991
3,moderate,0.5,0.25,8,25,10008,130008,HORAUD,True,8.580139000514464,,0.31631162003103114,0.03207946952389116,0.3927304178125781,0.523471109854142,0.03207946952389101,0.032079469523895315
3,moderate,0.5,0.25,8,25,10008,130008,ANDREFF,True,9.742661999553093,,0.33753699460785086,0.03173052584500266,0.4140636594892688,0.5384934106279324,0.031730525845002,0.031730525845006546
3,moderate,0.5,0.25,8,25,10008,130008,DANIILIDIS,True,8.910886999728973,,0.32463140652217576,0.02975757262594967,0.38613201055889107,0.5402552893312264,0.029757572625950104,0.029757572625954857
3,moderate,0.5,0.25,9,25,10009,130009,TSAI,True,8.139835999827483,,0.2033393959745036,0.05011071392359237,0.3509517324306241,0.5851152118197661,0.05011071392359292,0.05011071392359605
3,moderate,0.5,0.25,9,25,10009,130009,PARK,True,9.216569000273012,,0.135773879137019,0.03233691954100517,0.23681214545382687,0.38363814144406566,0.03233691954100412,0.032336919541009417
3,moderate,0.5,0.25,9,25,10009,130009,HORAUD,True,8.517272000062803,,0.13930046725125883,0.03419717478486687,0.24921195723189032,0.40384473829453926,0.034197174784866634,0.03419717478487217
3,moderate,0.5,0.25,9,25,10009,130009,ANDREFF,True,9.8753599995689,,0.12960763973120398,0.033432265761640934,0.23538529471994402,0.3795268124090439,0.03343226576164121,0.03343226576164721
3,moderate,0.5,0.25,9,25,10009,130009,DANIILIDIS,True,8.78375899992534,,0.16671249843323924,0.03464420311834863,0.2598061349767395,0.4030244634223136,0.03464420311834753,0.034644203118352083
4,high,1.0,0.5,0,25,10000,140000,TSAI,True,8.3428650004862,,1.025822263791552,0.05519663587856906,1.123727433959259,1.341754610953904,0.05519663587856889,0.055196635878572514
4,high,1.0,0.5,0,25,10000,140000,PARK,True,9.090091999496508,,1.02089682570256,0.07614713160976933,0.9953158402474778,1.412676993309779,0.0761471316097706,0.07614713160977396
4,high,1.0,0.5,0,25,10000,140000,HORAUD,True,8.527359999789041,,1.0110278020535677,0.07181526980567071,1.006409400362118,1.3387237245674597,0.07181526980567061,0.07181526980567518
4,high,1.0,0.5,0,25,10000,140000,ANDREFF,True,9.62994100063952,,1.1205362988202743,0.07650659218736566,1.161149501541344,1.4349072195159838,0.07650659218736539,0.07650659218737173
4,high,1.0,0.5,0,25,10000,140000,DANIILIDIS,True,8.832239999719604,,0.9034936171436059,0.07548635392529865,0.9178069287172469,1.2690101931662976,0.07548635392529893,0.07548635392530263
4,high,1.0,0.5,1,25,10001,140001,TSAI,True,8.44823199986422,,0.38610963434445383,0.18969195367616787,1.2715232938761745,2.403499680828887,0.18969195367616673,0.18969195367617153
4,high,1.0,0.5,1,25,10001,140001,PARK,True,9.301047000008111,,0.21111284157545615,0.12087138563877725,0.7996533546919721,1.510577849430298,0.12087138563877749,0.12087138563878075
4,high,1.0,0.5,1,25,10001,140001,HORAUD,True,8.449264000773837,,0.2086813547811963,0.13030393067778306,0.857015925341885,1.6687358122840812,0.1303039306777834,0.1303039306777869
4,high,1.0,0.5,1,25,10001,140001,ANDREFF,True,9.845364000284462,,0.2190873620095618,0.1287416411284202,0.8558646342266387,1.6544406860788774,0.12874164112841924,0.1287416411284272
4,high,1.0,0.5,1,25,10001,140001,DANIILIDIS,True,8.711514999959036,,0.13851653436200917,0.13126067902215924,0.8251838295062321,1.6851449339154634,0.13126067902215924,0.13126067902216348
4,high,1.0,0.5,2,25,10002,140002,TSAI,True,8.619422000265331,,0.6619106690375768,0.11600970318370822,0.9305067022700948,1.6718625926290207,0.11600970318370814,0.11600970318371426
4,high,1.0,0.5,2,25,10002,140002,PARK,True,9.03068100069504,,0.5703679173780776,0.08259267263277269,0.6924828229700272,1.3266567767977762,0.08259267263277201,0.08259267263277824
4,high,1.0,0.5,2,25,10002,140002,HORAUD,True,9.147329000370519,,0.552294872989146,0.08922152471734164,0.7203696632630601,1.4207129159036735,0.08922152471734127,0.08922152471734669
4,high,1.0,0.5,2,25,10002,140002,ANDREFF,True,9.622737999961828,,0.7455688972278582,0.09085057695425067,0.8517278904938577,1.5896962514798827,0.09085057695425088,0.09085057695425637
4,high,1.0,0.5,2,25,10002,140002,DANIILIDIS,True,8.787617000052705,,0.27995276214707937,0.0868875935468408,0.45671018040589334,1.0811557691850968,0.08688759354684177,0.08688759354684746
4,high,1.0,0.5,3,25,10003,140003,TSAI,True,8.296478999909596,,0.41560237747363266,0.04425775335458615,0.4297103939610478,0.6377371028719031,0.04425775335458644,0.04425775335459081
4,high,1.0,0.5,3,25,10003,140003,PARK,True,9.107545000006212,,0.14133285345570565,0.012515648587633299,0.14621094368366488,0.18977481035155835,0.012515648587632544,0.012515648587637042
4,high,1.0,0.5,3,25,10003,140003,HORAUD,True,8.524405000571278,,0.15449963942046338,0.017188470602672458,0.17038046644475827,0.22262313258773264,0.01718847060267366,0.017188470602677794
4,high,1.0,0.5,3,25,10003,140003,ANDREFF,True,9.87828500001342,,0.14299534329138805,0.015446849603541875,0.15469056058376685,0.20144782763848962,0.015446849603542092,0.015446849603546961
4,high,1.0,0.5,3,25,10003,140003,DANIILIDIS,True,8.806881999589677,,0.1598067883192519,0.01534941616047375,0.16205099527709496,0.23606550881812877,0.015349416160473979,0.015349416160478748
4,high,1.0,0.5,4,25,10004,140004,TSAI,True,8.400994000112405,,0.5199045763756256,0.1430449273914321,0.985079433597784,1.5864752879438462,0.14304492739143204,0.1430449273914349
4,high,1.0,0.5,4,25,10004,140004,PARK,True,9.125968999796896,,0.49154544244380755,0.16842743394646412,1.0964478028313565,1.7226035069132353,0.1684274339464639,0.16842743394646778
4,high,1.0,0.5,4,25,10004,140004,HORAUD,True,9.224352999808616,,0.48702023482652695,0.16478781748704113,1.0782453230999698,1.6995542979609315,0.16478781748704013,0.16478781748704321
4,high,1.0,0.5,4,25,10004,140004,ANDREFF,True,9.888354000395339,,0.9176157758269844,0.16164136360610917,1.3161025758244727,2.119502369619249,0.1616413636061085,0.1616413636061118
4,high,1.0,0.5,4,25,10004,140004,DANIILIDIS,True,8.940683000218996,,0.9698893172839089,0.11703627665124434,1.289549388345345,1.9401919435934782,0.11703627665124344,0.11703627665124629
4,high,1.0,0.5,5,25,10005,140005,TSAI,True,8.225436000429909,,0.879753234440445,0.0935402430987086,1.0398240327396868,1.3871820881969361,0.09354024309870967,0.09354024309871312
4,high,1.0,0.5,5,25,10005,140005,PARK,True,9.490931000073033,,0.8909353661102608,0.12255442704008154,1.0759686660309158,1.6634314106627366,0.12255442704008239,0.12255442704008715
4,high,1.0,0.5,5,25,10005,140005,HORAUD,True,8.898283000235097,,0.8921687790140771,0.11685446924948642,1.0625314025659283,1.6070223415726772,0.11685446924948595,0.11685446924949029
4,high,1.0,0.5,5,25,10005,140005,ANDREFF,True,9.80849500047043,,0.7730418692647958,0.11728832023991018,0.9846765618863743,1.30123215839271,0.11728832023991002,0.1172883202399144
4,high,1.0,0.5,5,25,10005,140005,DANIILIDIS,True,9.246704999895883,,0.6772670641667333,0.11487634656640819,0.8911489941833942,1.5064176117341699,0.11487634656640729,0.11487634656641134
4,high,1.0,0.5,6,25,10006,140006,TSAI,True,8.509186000082991,,0.6220760661476922,0.11092382744223862,0.8637694463564014,1.3962555926424183,0.11092382744223911,0.11092382744224569
4,high,1.0,0.5,6,25,10006,140006,PARK,True,9.104408999519364,,0.5781011109569969,0.0940542981830552,0.7264894528920484,1.1896330976650857,0.09405429818305563,0.0940542981830591
4,high,1.0,0.5,6,25,10006,140006,HORAUD,True,8.569188000365102,,0.5763114067301766,0.09233548464993599,0.7254832107546607,1.2150530895620304,0.09233548464993577,0.09233548464994056
4,high,1.0,0.5,6,25,10006,140006,ANDREFF,True,9.672991000115871,,0.7239490873807939,0.08881319939063488,0.8314976620412914,1.3755775754935864,0.08881319939063553,0.08881319939064146
4,high,1.0,0.5,6,25,10006,140006,DANIILIDIS,True,8.772228000452742,,0.47357406554022313,0.08361667331336607,0.6627844254253129,0.9380658626999133,0.08361667331336677,0.08361667331337073
4,high,1.0,0.5,7,25,10007,140007,TSAI,True,8.313589999488613,,0.9272136311247399,0.10554141935513182,0.8081615472316238,1.4419348690896001,0.10554141935513194,0.10554141935513456
4,high,1.0,0.5,7,25,10007,140007,PARK,True,9.14374200056045,,0.6490534964180485,0.14452071849552223,0.7455372296244959,1.7477176942783659,0.14452071849552225,0.14452071849552853
4,high,1.0,0.5,7,25,10007,140007,HORAUD,True,8.629940999526298,,0.6519904287497512,0.13366133215387094,0.7075144557260815,1.6445882945526824,0.13366133215387144,0.13366133215387624
4,high,1.0,0.5,7,25,10007,140007,ANDREFF,True,9.854330000052869,,0.668637858367675,0.13168751404073464,0.7153135431716774,1.6392662787882362,0.13168751404073428,0.13168751404073648
4,high,1.0,0.5,7,25,10007,140007,DANIILIDIS,True,8.69032500031608,,1.157751068327696,0.3808515278548382,2.1643990222844747,3.890446445664614,0.3808515278548377,0.3808515278548404
4,high,1.0,0.5,8,25,10008,140008,TSAI,True,8.267264000096475,,0.23038276621587137,0.09526978207353302,0.5948475798634907,1.0440942883130484,0.0952697820735343,0.09526978207353803
4,high,1.0,0.5,8,25,10008,140008,PARK,True,8.973523999884492,,0.1987293026398974,0.09594162953228269,0.577394310363864,0.9455250066895716,0.09594162953228269,0.09594162953228592
4,high,1.0,0.5,8,25,10008,140008,HORAUD,True,8.473509999930684,,0.20161004781367176,0.09707289635537569,0.5915273620789286,0.9562092719994987,0.09707289635537548,0.09707289635537839
4,high,1.0,0.5,8,25,10008,140008,ANDREFF,True,10.130897000635741,,0.2211670429389842,0.09455649883172056,0.5927735242486192,0.9666033814678031,0.09455649883172193,0.09455649883172454
4,high,1.0,0.5,8,25,10008,140008,DANIILIDIS,True,8.687479000400344,,0.20573741270114945,0.09626412428958914,0.5698419172216423,0.9058012663979378,0.0962641242895888,0.09626412428959359
4,high,1.0,0.5,9,25,10009,140009,TSAI,True,8.104169000034744,,0.2957874990486598,0.06559275778730711,0.4584358445691409,0.8019632452101402,0.0655927577873068,0.06559275778731186
4,high,1.0,0.5,9,25,10009,140009,PARK,True,9.069013000043924,,0.3426965150213007,0.11709435593701682,0.6139001524090484,1.1279392840503677,0.11709435593701607,0.11709435593701996
4,high,1.0,0.5,9,25,10009,140009,HORAUD,True,8.45620699965366,,0.33572366997017267,0.10539563909674896,0.5760953814301893,1.071407064672273,0.10539563909674811,0.10539563909675413
4,high,1.0,0.5,9,25,10009,140009,ANDREFF,True,9.730059000503388,,0.20496645672353916,0.10242720026278747,0.5630670644053197,1.0557949098488268,0.10242720026278727,0.10242720026279135
4,high,1.0,0.5,9,25,10009,140009,DANIILIDIS,True,8.729357999982312,,1.4567496648810356,0.08771495074601114,1.5154809054282607,2.1711262012892867,0.08771495074601203,0.08771495074601565
5,severe,2.0,1.0,0,25,10000,150000,TSAI,True,8.296467999571178,,1.1927051149488581,0.2854691288814163,2.104641926221627,3.93750485041535,0.2854691288814166,0.2854691288814206
5,severe,2.0,1.0,0,25,10000,150000,PARK,True,9.110380000493024,,0.5644164691120779,0.24206951857183007,1.5556881558793276,2.7355589974628867,0.24206951857183004,0.24206951857183537
5,severe,2.0,1.0,0,25,10000,150000,HORAUD,True,8.50033899951086,,0.5645619915225488,0.24806538295987643,1.5905929944839332,2.8012467490294832,0.24806538295987604,0.2480653829598805
5,severe,2.0,1.0,0,25,10000,150000,ANDREFF,True,9.617166999305482,,0.527586602226541,0.24331658635502776,1.2741850013634801,2.5103233559197995,0.2433165863550271,0.24331658635503173
5,severe,2.0,1.0,0,25,10000,150000,DANIILIDIS,True,8.72317599987582,,0.47511152838369425,0.23876439460949295,1.4955053343834201,2.9708696220708175,0.23876439460949306,0.23876439460949983
5,severe,2.0,1.0,1,25,10001,150001,TSAI,True,8.182354999917152,,1.364578699280373,0.7327756005406643,4.086194904529616,7.320585018098969,0.7327756005406642,0.7327756005406675
5,severe,2.0,1.0,1,25,10001,150001,PARK,True,9.130577999712841,,1.1275829890704054,0.7207338326956484,3.9778394539718187,7.0459632999551145,0.7207338326956461,0.7207338326956506
5,severe,2.0,1.0,1,25,10001,150001,HORAUD,True,8.415020000029472,,1.1371668994199495,0.7229982073086507,3.967990864244223,7.042756016071954,0.7229982073086525,0.7229982073086563
5,severe,2.0,1.0,1,25,10001,150001,ANDREFF,True,9.719628999846464,,1.237514309813872,0.7214551028713958,4.290423080125328,7.432442499511509,0.7214551028713949,0.7214551028713997
5,severe,2.0,1.0,1,25,10001,150001,DANIILIDIS,True,8.654227000079118,,1.4418346807925078,0.710737984131304,4.156667858167617,7.320285167319544,0.7107379841313037,0.7107379841313067
5,severe,2.0,1.0,2,25,10002,150002,TSAI,True,8.542528000361926,,0.8295128145555583,0.1515644154638191,0.9638005334638137,1.895738452478278,0.15156441546381935,0.15156441546382665
5,severe,2.0,1.0,2,25,10002,150002,PARK,True,9.00518300022668,,0.9022270725219972,0.10382044148362504,0.9242534272694191,1.5528653914778925,0.10382044148362563,0.10382044148362975
5,severe,2.0,1.0,2,25,10002,150002,HORAUD,True,8.444274999419576,,0.9095697482588978,0.11368740499141129,0.9175912266225535,1.6367345081319034,0.1136874049914118,0.11368740499141414
5,severe,2.0,1.0,2,25,10002,150002,ANDREFF,True,9.617198000341887,,1.4453675103775747,0.11526753696970059,1.5191351435037652,2.316244622664077,0.11526753696970206,0.11526753696970754
5,severe,2.0,1.0,2,25,10002,150002,DANIILIDIS,True,8.775254000283894,,1.1241315871157225,0.11176812158635759,1.0363040141760023,1.6569393655394604,0.1117681215863584,0.11176812158636104
5,severe,2.0,1.0,3,25,10003,150003,TSAI,True,8.159202000570076,,2.064172071186076,0.2379571625111139,2.381247927634108,3.3781290980702554,0.2379571625111134,0.2379571625111203
5,severe,2.0,1.0,3,25,10003,150003,PARK,True,9.248557999853801,,2.15220035817112,0.15142434564001864,2.4697496828677052,3.0392226365910333,0.15142434564001886,0.15142434564002405
5,severe,2.0,1.0,3,25,10003,150003,HORAUD,True,8.461446999717737,,2.1679214706996888,0.1702656508169723,2.5215308070001567,3.148076456895456,0.17026565081697229,0.17026565081697806
5,severe,2.0,1.0,3,25,10003,150003,ANDREFF,True,9.988761999920825,,3.4822909800190183,0.181615155005061,3.908680032883728,4.643631885441586,0.1816151550050611,0.18161515500506686
5,severe,2.0,1.0,3,25,10003,150003,DANIILIDIS,True,8.768059999965772,,1.7759864240493477,0.17409859062018984,1.936295177577121,2.7563926830598775,0.17409859062018915,0.17409859062019487
5,severe,2.0,1.0,4,25,10004,150004,TSAI,True,8.749726000132796,,0.45294914115474394,0.29134511612717845,1.8897262874975542,2.9908878840658253,0.29134511612717945,0.2913451161271847
5,severe,2.0,1.0,4,25,10004,150004,PARK,True,9.167866999632679,,0.9099474607052315,0.16726036913380798,1.653195695926959,2.4188422464846107,0.16726036913380868,0.16726036913381342
5,severe,2.0,1.0,4,25,10004,150004,HORAUD,True,8.589395999479166,,0.8762675160671496,0.1940718113800192,1.7339094887737612,2.6635111763625408,0.19407181138001955,0.19407181138002416
5,severe,2.0,1.0,4,25,10004,150004,ANDREFF,True,9.75788100004138,,0.5594043716807995,0.18164615018336713,1.4504649636665432,2.463518213573299,0.18164615018336933,0.1816461501833747
5,severe,2.0,1.0,4,25,10004,150004,DANIILIDIS,True,8.887533000233816,,1.1075252486708895,0.1950689262442332,1.988103512206749,3.0671225851202233,0.19506892624423436,0.195068926244242
5,severe,2.0,1.0,5,25,10005,150005,TSAI,True,8.175732999916363,,1.3722708007451687,0.41656516614510997,2.7829282698997293,4.413036663073902,0.41656516614510897,0.41656516614511746
5,severe,2.0,1.0,5,25,10005,150005,PARK,True,9.273013999518298,,0.8876651694502274,0.35195959206100996,2.006648815702399,3.6470578043763044,0.35195959206100996,0.3519595920610165
5,severe,2.0,1.0,5,25,10005,150005,HORAUD,True,8.453692000330193,,0.9089309026143662,0.3339812158334389,1.9680217350559028,3.4792666096232665,0.33398121583343693,0.33398121583344353
5,severe,2.0,1.0,5,25,10005,150005,ANDREFF,True,9.98569600051269,,0.6827065973290547,0.328967797892206,1.7456517861224625,3.029764207907931,0.32896779789220665,0.32896779789221253
5,severe,2.0,1.0,5,25,10005,150005,DANIILIDIS,True,8.755626000493066,,0.778000098769843,0.3236593099182058,1.8963556847792191,3.3315783759061155,0.32365930991820613,0.3236593099182111
5,severe,2.0,1.0,6,25,10006,150006,TSAI,True,8.425820000411477,,0.814981806008599,0.2253510376513234,1.4592804401551585,2.3505806531551188,0.2253510376513223,0.22535103765132686
5,severe,2.0,1.0,6,25,10006,150006,PARK,True,8.970939000391809,,1.1708949004115137,0.23031181222430222,1.6705365359907616,2.887468137693974,0.23031181222430114,0.23031181222430544
5,severe,2.0,1.0,6,25,10006,150006,HORAUD,True,8.571863999350171,,1.1533051136278905,0.23424359853917728,1.6713475121038235,2.8709017065250717,0.23424359853917776,0.23424359853918122
5,severe,2.0,1.0,6,25,10006,150006,ANDREFF,True,9.754363000865851,,1.0036361822981381,0.2127231877570368,1.4039510636145711,2.4516978678589747,0.21272318775703727,0.21272318775704122
5,severe,2.0,1.0,6,25,10006,150006,DANIILIDIS,True,8.922769000491826,,2.114202232550965,0.17665001507786834,2.496072591937665,3.4769727999227626,0.17665001507786834,0.17665001507787392
5,severe,2.0,1.0,7,25,10007,150007,TSAI,True,8.125539000502613,,1.0297724003821442,0.3752339536967233,1.6984096530393977,3.963701163953017,0.3752339536967226,0.37523395369672685
5,severe,2.0,1.0,7,25,10007,150007,PARK,True,9.360406999803672,,1.0927204273561282,0.32088685890879776,1.584573065648676,3.3083406380392937,0.32088685890879787,0.32088685890880186
5,severe,2.0,1.0,7,25,10007,150007,HORAUD,True,8.530256000085501,,1.1008922454047152,0.32884062555142524,1.6156682157100888,3.403121251783381,0.3288406255514269,0.32884062555142984
5,severe,2.0,1.0,7,25,10007,150007,ANDREFF,True,9.759963999385945,,1.1819288066750249,0.3227841907854728,1.561798097040236,3.5547373745457285,0.32278419078547266,0.32278419078547516
5,severe,2.0,1.0,7,25,10007,150007,DANIILIDIS,True,9.890438000184076,,1.134428617142416,0.3216037225267832,1.5930901803204602,3.3723047379579296,0.3216037225267831,0.32160372252679054
5,severe,2.0,1.0,8,25,10008,150008,TSAI,True,8.501390999299474,,0.7127654163955011,0.14034018121522748,1.1105510808754075,2.124112118674996,0.14034018121522807,0.14034018121523292
5,severe,2.0,1.0,8,25,10008,150008,PARK,True,10.27598900054727,,0.6562186570402256,0.14980505261798535,0.9376719723848559,1.6767177344361197,0.1498050526179859,0.14980505261798896
5,severe,2.0,1.0,8,25,10008,150008,HORAUD,True,8.501761999468727,,0.6536746393039744,0.1501954894743262,0.9684927846304439,1.6398618901697268,0.15019548947432668,0.15019548947433173
5,severe,2.0,1.0,8,25,10008,150008,ANDREFF,True,10.676977999537485,,0.4956146537369152,0.14473131391604233,0.925647011049254,1.4519002838829076,0.14473131391604277,0.14473131391604735
5,severe,2.0,1.0,8,25,10008,150008,DANIILIDIS,True,8.687819999977364,,0.6234307345468557,0.14764550765962664,0.9973019129533691,1.4485604485482801,0.14764550765962714,0.14764550765963078
5,severe,2.0,1.0,9,25,10009,150009,TSAI,True,8.798576999652141,,1.8493381499248103,0.1294865839225511,2.041144964520314,2.895996361756229,0.12948658392255208,0.12948658392255574
5,severe,2.0,1.0,9,25,10009,150009,PARK,True,9.090182000363711,,1.3558771216306797,0.1389651593404286,1.6677820482593808,2.6360695052556693,0.13896515934042905,0.1389651593404338
5,severe,2.0,1.0,9,25,10009,150009,HORAUD,True,8.54649499979132,,1.3579237070867496,0.13486365003299478,1.6558729665220078,2.5979193604651023,0.1348636500329947,0.13486365003299905
5,severe,2.0,1.0,9,25,10009,150009,ANDREFF,True,9.669945000496227,,1.9765061208853605,0.1364868219661931,2.193626976382414,3.198711447202417,0.13648682196619258,0.1364868219661961
5,severe,2.0,1.0,9,25,10009,150009,DANIILIDIS,True,8.892932999515324,,1.744495025837001,0.14981356143623717,2.135875884978376,3.2473271609110848,0.14981356143623809,0.14981356143624117
