scenario,time_index,camera_name,translation_residual_mm,rotation_residual_deg,cross_camera_residual_mm,isolation_translation_mm,isolation_rotation_deg,translation_z,rotation_z,cross_camera_z,isolation_translation_z,isolation_rotation_z,health_score,isolation_score,state
none,44,wrist_camera,1.5352601520293223,0.07732332003042701,2.66641531169926,1.8619241572608862,0.03506693154516251,0.5278125803035824,0.0,1.5816373158701336,5.7366534484544065,0.08895467778974375,1.6673819954886182,5.737343089127973,HEALTHY
none,45,upper_arm_camera,1.6242682282037426,0.12433982883832724,2.475505070180702,0.10298604219614038,0.008727341783555637,1.5087792667210835,0.8517996080945006,0.8356017119836022,1.2873255274517548,0.37154480602290657,1.9235923864237148,1.3398703506352911,HEALTHY
none,45,forearm_camera,2.292473939912764,0.13632355257060647,2.8394380287014114,1.1947849177582686,0.06289735913073352,3.4329041180811664,1.518393803615669,2.7415518906058645,14.934811471978357,4.193157275382235,4.648274647187027,15.51229066384547,DEGRADED
none,45,wrist_camera,0.5644681464673283,0.0371312762728336,2.008586069463852,0.0,0.0,0.0,0.0,0.6961165454793367,0.0,0.0,0.6961165454793367,0.0,HEALTHY
none,46,upper_arm_camera,0.41825369589613604,0.04689704818067545,0.7972863475360166,0.294215541915537,0.0,0.0,0.0,0.0,3.6776942739442124,0.0,0.0,3.6776942739442124,HEALTHY
none,46,forearm_camera,0.8961163741824696,0.0444716485905025,0.5596752175321231,0.0,0.001615717590630332,0.0,0.0,0.0,0.0,0.10771450604202214,0.0,0.10771450604202214,HEALTHY
none,46,wrist_camera,1.2545457055472788,0.09496420000264902,0.740681935624373,0.12440230618060621,0.030058686382878064,0.21461730638654852,0.23041134949014494,0.0,0.0,0.0,0.3148808952199027,0.0,HEALTHY
none,47,upper_arm_camera,0.5527738288367354,0.029687859110547672,0.9901087232269735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,47,forearm_camera,1.174709633063852,0.11269319831135724,1.319963049747087,0.3254895314011861,0.06575699208934126,0.6647934803902315,0.9449785393970694,0.0,4.068619142514826,4.3837994726227505,1.155393790657703,5.980916279551619,HEALTHY
none,47,wrist_camera,1.3610975986296672,0.06847678509128334,1.3243278448660143,0.33858391675796806,0.0,0.33349807564703543,0.0,0.0,0.49135174187148045,0.0,0.33349807564703543,0.49135174187148045,HEALTHY
none,48,upper_arm_camera,1.1718116360868798,0.065363143876046,1.3286962455641573,0.024769905543394977,0.01914889599648513,0.5253113873557398,0.0,0.0,0.3096238192924372,1.0663150868848728,0.5253113873557398,1.1103579485875397,HEALTHY
none,48,forearm_camera,0.44507340030877046,0.038132898915260754,1.2066922778766478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,48,wrist_camera,1.1453263142109995,0.15416851089627728,1.425930307708272,0.31647209197573867,0.06289271491801103,0.09276038874192759,1.1487534547651046,0.0,0.41521432412191744,0.6947524028345888,1.1524925117129035,0.8093724953323133,HEALTHY
none,49,upper_arm_camera,0.701601632415914,0.06265276670213052,2.8302218493119695,0.0,0.0,0.0,0.0,1.1931439196188134,0.0,0.0,1.1931439196188134,0.0,HEALTHY
none,49,forearm_camera,3.1957235119717504,0.18499700216793685,3.2270352498205725,0.5416915153619106,0.019449129292515827,5.669775284557079,2.6995059721037706,3.4750018106304057,6.771143942023882,1.296608619501055,7.17699950220723,6.894170305103519,DEGRADED
none,49,wrist_camera,2.292026242206557,0.11263056346147071,3.082157134967265,0.10705717080198784,0.0,1.3721423462792817,0.5044414862563003,2.1412780189391145,0.0,0.0,2.592741287884523,0.0,HEALTHY
none,50,upper_arm_camera,0.6261088133329956,0.028419954929722623,1.5485906577636819,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,50,forearm_camera,0.5646065195343988,0.07014051085366985,1.4191217992983596,0.0,0.0,0.0,0.0,0.05388859452418018,0.0,0.0,0.05388859452418018,0.0,HEALTHY
none,50,wrist_camera,1.9259492639342282,0.14110054884325512,2.2275353387415713,1.4873582204211009,0.07152358638009632,0.9637074369912906,0.9460509893147852,0.990849757624876,4.446914429228521,0.8826559104133764,1.6749709671158726,4.533666220297706,HEALTHY
none,51,upper_arm_camera,3.1684803568690145,0.19622007602859648,3.3807935991744085,1.5623641627118865,0.13442409876383687,4.8653068406997715,2.0595319673250683,1.7481011432085947,19.529552033898582,8.751328604708323,5.564956440573551,21.40068118056849,DEGRADED
none,51,forearm_camera,0.9917822433322023,0.07932139787739294,2.7479474157921104,0.0,0.0,0.2117791460278263,0.13517689387997006,2.5684242749651607,0.0,0.0,2.5806833311279442,0.0,HEALTHY
none,51,wrist_camera,2.3368790439407934,0.09675249781477945,2.4512756198448202,0.0,0.0,1.4221849632558867,0.2581503629650439,1.292032273343905,0.0,0.0,1.9387106733528732,0.0,HEALTHY
none,52,upper_arm_camera,0.22366473890102792,0.026132591996711453,0.8510339648201808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,52,forearm_camera,0.6169759628785689,0.0848741374527975,1.1231276240865293,0.10779258184174911,0.0,0.0,0.26991992802307485,0.0,1.3474072730218638,0.0,0.26991992802307485,1.3474072730218638,HEALTHY
none,52,wrist_camera,0.9973849355947156,0.17726672794410928,1.287428701511129,0.6006958141155477,0.09739363988400934,0.0,1.5070392780713748,0.0,1.3938789291474525,1.4458752580760617,1.5070392780713748,2.0083460187521887,HEALTHY
none,53,upper_arm_camera,0.39603907359311114,0.02273083726975188,1.7712867677482214,0.0,0.0,0.0,0.0,0.1257740936637683,0.0,0.0,0.1257740936637683,0.0,HEALTHY
none,53,forearm_camera,3.1308870312770214,0.19877382616857156,2.9573835288380383,2.32397443324499,0.14183713822302263,5.509209635053134,3.0338150174844594,2.964740068768443,29.049680415562374,9.455809214868175,6.953064650831145,30.549897874695,DEGRADED
none,53,wrist_camera,0.8495440191300655,0.03705068166748882,1.8195058566828655,0.0,0.0,0.0,0.0,0.4415908343411294,0.0,0.0,0.4415908343411294,0.0,HEALTHY
none,54,upper_arm_camera,1.0051745708341477,0.05894153376256484,2.1384482632737383,0.974548699517992,0.09116097257430386,0.16310603098988435,0.0,0.49586014369597964,12.1818587439749,5.867120192072788,0.5219969918030857,13.521123540829953,HEALTHY
none,54,forearm_camera,1.918340413865422,0.1039069647966037,1.703251247864241,0.0,0.0,2.5063733753988875,0.731771392475998,0.5915465290303585,0.0,0.0,2.677185866495365,0.0,HEALTHY
none,54,wrist_camera,1.6646349832486427,0.10453319396988679,1.5990965791652438,0.0,0.0,0.6721570777439626,0.37883990025944836,0.144892267756523,0.0,0.0,0.785053231599947,0.0,HEALTHY
none,55,upper_arm_camera,0.4941528381878494,0.028614970979976617,2.260792272337148,0.2812590639077688,0.024754389583753977,0.0,0.0,0.6191786605098856,3.5157382988471095,1.4400146593694627,0.6191786605098856,3.7992180781286193,HEALTHY
none,55,forearm_camera,2.80010512487072,0.21714487140613076,2.53796827349783,1.1127870673898148,0.09764979925810201,4.690037911400361,3.479607646883725,2.171080907337626,13.909838342372685,6.509986617206801,6.230386608616701,15.357849083356463,DEGRADED
none,55,wrist_camera,1.076136543670373,0.07050505960521244,1.702357207268697,0.0,0.0,0.015564827885338655,0.0,0.2838940406763187,0.0,0.0,0.2843204006022563,0.0,HEALTHY
none,56,upper_arm_camera,0.1848757477988552,0.018712127037507475,1.966199253579289,0.0,0.0,0.0,0.0,0.32223911753543943,0.0,0.0,0.32223911753543943,0.0,HEALTHY
none,56,forearm_camera,3.3850923496447756,0.18998733313728128,2.9894425418381694,2.281483239778036,0.14922402718682892,6.138741676486003,2.820601573123161,3.0254053141309294,28.518540497225448,9.948268479121928,7.402230739425967,30.203893752703124,DEGRADED
none,56,wrist_camera,0.8286658738902863,0.034378125140486326,1.7312025903190142,0.0,0.0,0.0,0.0,0.32272354867163794,0.0,0.0,0.32272354867163794,0.0,HEALTHY
none,57,upper_arm_camera,0.5919563634548067,0.03555560482147937,1.278325145807111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,57,forearm_camera,0.9380570504858802,0.04844281346758278,1.462035261866113,0.0,0.0,0.07873027613758085,0.0,0.13509370636015589,0.0,0.0,0.15636101137695343,0.0,HEALTHY
none,57,wrist_camera,1.4459046521721857,0.11778537444565015,1.6772850616236465,0.6142097155740691,0.062186438269084154,0.4281179596509201,0.5843998524639763,0.2501437840724776,1.4404112063750099,0.6793759880383143,0.7664072596509525,1.5925878866090082,HEALTHY
none,58,upper_arm_camera,0.740248997828815,0.02704958855167981,1.5478224878247944,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,58,forearm_camera,0.8458837265945713,0.031248876837830956,1.6463754920546663,0.0,0.0,0.0,0.0,0.48392058055369735,0.0,0.0,0.48392058055369735,0.0,HEALTHY
none,58,wrist_camera,1.5214661118419601,0.11045349825928473,2.1439777216703204,1.0937574634611804,0.08533195628409435,0.5124224632324974,0.4706721439412037,0.878370711862914,3.091633010605583,1.1832792194621373,1.12055528884836,3.310339013375679,HEALTHY
none,59,upper_arm_camera,1.8692002459718207,0.14268637475913581,2.2296905978025916,1.6939484804291505,0.14051716313795268,2.0411679561554723,1.1600583864765215,0.5878292515491047,21.17435600536438,9.157532896316043,2.420257282655544,23.069758581073646,HEALTHY
none,59,forearm_camera,0.30892760602854846,0.04653118342836088,1.3443358421093767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,59,wrist_camera,0.6850650303320213,0.02277347582091702,1.421096873066656,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,60,upper_arm_camera,2.320751124758516,0.19854044256871486,2.4064322813096526,1.3803563554809724,0.13561360979277007,3.022667160550328,2.0985187803275176,0.7659787370542525,17.254454443512152,8.830629339970537,3.7585929894677212,19.382884529480766,HEALTHY
none,60,forearm_camera,0.3694133576822197,0.04166653068330353,1.568480680012633,0.0,0.0,0.0,0.0,0.33652028831839365,0.0,0.0,0.33652028831839365,0.0,HEALTHY
none,60,wrist_camera,1.1451084621149923,0.07501591951438791,1.8640275271256996,0.0,0.0,0.0925173294774777,0.0,0.5015225937984192,0.0,0.0,0.5099846746167362,0.0,HEALTHY
none,61,upper_arm_camera,0.6286547202447327,0.027535191508710203,0.7403376642287187,0.1687574328184238,0.0,0.0,0.0,0.0,2.109467910230298,0.0,0.0,2.109467910230298,HEALTHY
none,61,forearm_camera,0.7398446643118003,0.211998085499164,0.6991615679898333,0.045229144101767704,0.16134627999342752,0.0,3.354715503145983,0.0,0.5653643012720962,10.756418666228502,3.354715503145983,10.771266374774223,HEALTHY
none,61,wrist_camera,0.2821087185118733,0.02110540203248244,0.6127563276491803,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,62,upper_arm_camera,0.8169183719714638,0.05804236548123905,1.3072379258467717,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,62,forearm_camera,1.0256565971652252,0.052174158716526295,1.3564926849274088,0.0,0.0,0.2956679932700847,0.0,0.0,0.0,0.0,0.2956679932700847,0.0,HEALTHY
none,62,wrist_camera,1.2161680931396972,0.08079156228307485,2.0773506652875504,1.4909707198009206,0.11720037041815748,0.17179910810389207,0.010573811239297938,0.7886823269312082,4.459353311008301,1.8770894358544783,0.8072462770697938,4.838315481921077,HEALTHY
none,63,upper_arm_camera,0.9871138179142933,0.021096280481583456,1.2426949341647882,0.0,0.0,0.12384884989605036,0.0,0.0,0.0,0.0,0.12384884989605036,0.0,HEALTHY
none,63,forearm_camera,1.1577831286841744,0.07818852699082875,1.1873826226785116,0.0,0.022817212997440425,0.6228754869946515,0.10768659679775425,0.0,0.0,1.5211475331626951,0.632115713638497,1.5211475331626951,HEALTHY
none,63,wrist_camera,0.6989133842250046,0.0436446984844705,1.5831580131275573,0.7362384694118148,0.01925010013103147,0.0,0.0,0.12343695630114383,1.860591553311817,0.0,0.12343695630114383,1.860591553311817,HEALTHY
none,64,upper_arm_camera,0.9815350522575251,0.1707975191979377,1.3582180515905367,0.0979843082520424,0.09951346435060651,0.11172274337991207,1.6323820097367032,0.0,1.22480385315053,6.423952977159631,1.6362007814141795,6.5396724942041615,HEALTHY
none,64,forearm_camera,0.3027301215529362,0.05077630973085149,1.2676177335933794,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,64,wrist_camera,1.2118284898902036,0.10528949917392261,1.3508340613356515,0.07583233748738683,0.0,0.16695737927429538,0.3905712573653953,0.0,0.0,0.0,0.4247595479493389,0.0,HEALTHY
none,65,upper_arm_camera,0.25632357772811015,0.035189517671876606,0.6698334175222133,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,65,forearm_camera,0.3851918273371781,0.042231590920180286,0.6149430070936038,0.0,0.017328240973201944,0.0,0.0,0.0,0.0,1.1552160648801297,0.0,1.1552160648801297,HEALTHY
none,65,wrist_camera,0.8332793058752186,0.09905518805199577,0.9368527352127696,0.588929045809722,0.024722622237232428,0.0,0.29386832620661796,0.0,1.3533625374481582,0.0,0.29386832620661796,1.3533625374481582,HEALTHY
none,66,upper_arm_camera,0.5235688376962054,0.10742126808587323,0.6661457792727941,0.2151968719809037,0.012466030008695644,0.0,0.567533845370286,0.0,2.6899608997612963,0.6207906876989071,0.567533845370286,2.7606649054490995,HEALTHY
none,66,forearm_camera,0.7677794007782915,0.048062752848821215,0.5915439230047032,0.0,0.05387377889501304,0.0,0.0,0.0,0.0,3.591585259667536,0.0,3.591585259667536,HEALTHY
none,66,wrist_camera,0.9241453763532372,0.06206335272870129,0.5255507635599813,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,67,upper_arm_camera,1.522467970495396,0.12541231210465928,1.4892576884559312,0.9769875356330397,0.07849709227820927,1.2875043746947248,0.8698194785890173,0.0,12.212344195412996,5.022861505666482,1.5537868065442324,13.204941819347166,HEALTHY
none,67,forearm_camera,0.643822909812116,0.088087688027709,0.9826825726393325,0.0,0.0027138006442240237,0.0,0.34790009420155926,0.0,0.0,0.18092004294826824,0.34790009420155926,0.18092004294826824,HEALTHY
none,67,wrist_camera,0.26300698779592774,0.014319143726469728,1.01884526863949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,68,upper_arm_camera,0.5855995082088217,0.023013445149949584,1.091932499198253,0.2977922739260229,0.0,0.0,0.0,0.0,3.7224034240752863,0.0,0.0,3.7224034240752863,HEALTHY
none,68,forearm_camera,0.8704031876370144,0.14227501968529885,1.1208942750841062,0.3846776015835821,0.09190800416886699,0.0,1.6628123785815472,0.0,4.808470019794776,6.127200277924467,1.6628123785815472,7.788707670535777,HEALTHY
none,68,wrist_camera,0.3422663947087028,0.024675584529706918,0.7651784493863771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,69,upper_arm_camera,0.6514352853325623,0.07918033415850018,0.6139713784837852,0.2002468326139571,0.003957237789533594,0.0,0.09302949831792738,0.0,2.5030854076744635,0.0535378730881037,0.09302949831792738,2.5036578963523817,HEALTHY
none,69,forearm_camera,0.24656034511973504,0.04976391319150363,0.413286282223309,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,69,wrist_camera,0.22166352784664006,0.05943058830039499,0.6144096421303044,0.20156162355351454,0.05421872209066095,0.0,0.0,0.0,0.019544295789739936,0.5059100959908099,0.0,0.5062874724139906,HEALTHY
none,70,upper_arm_camera,1.0171649177150666,0.03714707486836098,0.7252103708388932,0.0,0.0,0.18916846708935967,0.0,0.0,0.0,0.0,0.18916846708935967,0.0,HEALTHY
none,70,forearm_camera,0.964926597121441,0.09148275049471562,0.6619813236452687,0.0,0.04621749938447227,0.14527192308058196,0.43028483630906517,0.0,0.0,3.081166625631485,0.45414642131481064,3.081166625631485,HEALTHY
none,70,wrist_camera,0.2196263773692537,0.035781965761571076,0.9554272906297118,0.5236628867752617,0.0,0.0,0.0,0.0,1.1286322465628165,0.0,0.0,1.1286322465628165,HEALTHY
none,71,upper_arm_camera,1.4014818610419197,0.17040183669826636,1.8527922988494976,0.0,0.03997537465005316,1.0245267663009865,1.6257337499224407,0.20792884144818716,0.0,2.4547469971227414,1.932847568643224,2.4547469971227414,HEALTHY
none,71,forearm_camera,0.44834135413882675,0.04861186895674829,1.476419551791098,0.0,0.0,0.0,0.0,0.16231308699613475,0.0,0.0,0.16231308699613475,0.0,HEALTHY
none,71,wrist_camera,1.5690763847047837,0.09833906056498881,2.346626793879471,1.3640417371183469,0.013412328879361918,0.5655416120237606,0.28276018198305236,1.1511618117718023,4.022300056733382,0.0,1.3133789066096886,4.022300056733382,HEALTHY
none,72,upper_arm_camera,4.81852368047727,0.3101560899973318,4.4928254067535836,3.4081420874888875,0.2517694510759271,8.451871025205715,3.973885580878247,2.868990626971348,42.60177609361109,16.574352092181005,9.770209703699988,45.7123667469292,DEGRADED
none,72,forearm_camera,0.43415294633592416,0.02870580792268786,3.023801360036952,0.0,0.0,0.0,0.0,3.0904224790818806,0.0,0.0,3.0904224790818806,0.0,HEALTHY
none,72,wrist_camera,1.0572069220644307,0.0315708257326062,2.553707365981328,0.0,0.0,0.0,0.0,1.4299182670450112,0.0,0.0,1.4299182670450112,0.0,HEALTHY
none,73,upper_arm_camera,1.3834166296297064,0.09029259165541481,1.8386160608519073,0.0,0.042100073713604386,0.9852598506746918,0.2797377177206994,0.19363968534445264,0.0,2.5963936013594897,1.0423466274744695,2.5963936013594897,HEALTHY
none,73,forearm_camera,1.6749403248716481,0.1268640136381161,2.424095173428017,1.5428840579689407,0.031110418152668323,1.9036001687127857,1.2888481964338823,1.955598928653693,19.28605072461176,2.074027876844555,3.0181435428961443,19.397250944044263,HEALTHY
none,73,wrist_camera,0.6723711249888896,0.07111977628312485,1.4666902280351861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,74,upper_arm_camera,0.22173216048277555,0.018312498994263602,1.0897115728619213,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,74,forearm_camera,1.432367832050199,0.18047879162334063,1.3229994691001334,0.5090794017808934,0.16642713415852292,1.3028764797597947,2.5898668670441913,0.0,6.363492522261168,11.095142277234862,2.8991201269565514,12.790473768901533,HEALTHY
none,74,wrist_camera,0.6570295699746699,0.031288611242551514,1.047207963557452,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,HEALTHY
none,75,upper_arm_camera,0.4794387995245947,0.03744731016786717,1.2065052840342214,0.1861816964427665,0.005649236184181644,0.0,0.0,0.0,2.327271205534581,0.1663377660646404,0.0,2.333207988270604,HEALTHY
none,75,forearm_camera,1.2489190541657336,0.05932005701662848,1.3480360409523646,0.6107739671971966,0.0,0.8485709428752373,0.0,0.0,7.634674589964957,0.0,0.8485709428752373,7.634674589964957,HEALTHY
none,75,wrist_camera,0.31048554292303304,0.07339390279916569,0.8787928306733115,0.0,0.030988481645554962,0.0,0.0,0.0,0.0,0.00016236463954252345,0.0,0.00016236463954252345,HEALTHY
none,76,upper_arm_camera,1.0837318935718747,0.0755947663169443,1.5142285044503714,0.0,0.0,0.33385965674662105,0.03278476519951147,0.0,0.0,0.0,0.33546551422189247,0.0,HEALTHY
none,76,forearm_camera,1.093018353081172,0.04255108398989027,1.5866451641929658,0.0,0.0,0.4624874130546859,0.0,0.370892927603277,0.0,0.0,0.5928373899984255,0.0,HEALTHY
none,76,wrist_camera,2.2760153216686136,0.2079339146894603,2.7626144642279096,2.424355259812482,0.17342547468115482,1.3542788386957283,1.982730463620111,1.7111334558845772,7.673266651211556,3.1011714247255857,2.9484350032099687,8.276248262717226,HEALTHY
none,77,upper_arm_camera,1.335864128076722,0.10600387108279845,3.4586632624273266,0.0,0.0,0.8818988682608216,0.5437187321311988,1.8265910623363155,0.0,0.0,2.0999549001149966,0.0,HEALTHY
none,77,forearm_camera,2.052424704128797,0.09110927147789691,4.299879724114149,0.7393603854548307,0.0,2.838429201435795,0.4212219772947794,5.505144574805384,9.242004818185384,0.0,6.2081176756911365,9.242004818185384,DEGRADED
none,77,wrist_camera,3.9268532948567088,0.18338873334554284,4.40173580034614,1.0449286141508054,0.022286060488487774,3.1961315031554456,1.602000189599563,3.917596615520143,2.9235011384155367,0.0,5.3036991274840055,2.9235011384155367,DEGRADED
none,78,upper_arm_camera,0.6345920607431337,0.05474371279060895,1.8161392577761464,0.0,0.0,0.0,0.0,0.1709838476026595,0.0,0.0,0.1709838476026595,0.0,HEALTHY
none,78,forearm_camera,1.31711327564299,0.10929028546959542,1.5605548932600395,0.0,0.0,1.017451939292455,0.8624032997343816,0.3215223282116722,0.0,0.0,1.371978318961849,0.0,HEALTHY
none,78,wrist_camera,2.432936404828721,0.1814860619217421,2.24363931167004,1.1105844723038942,0.039847477997224004,1.5293569019717885,1.5724870805943922,1.012527727527082,3.149573276248558,0.1930324004660413,2.4159595508319627,3.155483058121016,HEALTHY
none,79,upper_arm_camera,1.1824092499969043,0.0569058582906926,1.747828396741224,0.0,0.0,0.5483465537341591,0.0,0.1021288694995519,0.0,0.0,0.557776163866282,0.0,HEALTHY
none,79,forearm_camera,1.0970902970658767,0.07562006972969042,2.210961439112623,0.0,0.0,0.47257146332456673,0.04536029466653054,1.5522861289984589,0.0,0.0,1.623260167244295,0.0,HEALTHY
none,79,wrist_camera,3.1381155842143236,0.17861271020811628,2.9704282782368185,1.98206672061979,0.10518032381228323,2.316130753535537,1.527917355483876,1.990876946845359,6.150339095208972,1.6153998801211835,3.415052580875181,6.358945491097675,HEALTHY
medium,0,upper_arm_camera,0.5630184080432469,0.02850522755302868,1.70991034686336,0.0,0.0,0.0,0.0,0.04101129994902951,0.0,0.0,0.04101129994902951,0.0,BASELINE
medium,0,forearm_camera,2.4308038886859635,0.1359844357579851,2.5940462907700605,1.330419910657073,0.11308026478408371,1.0974116036262582,0.47292344817870924,0.6541694376569263,16.63024888321341,0.8661454177758916,1.3623165817001477,16.65278912982312,BASELINE
medium,0,wrist_camera,0.9597777386543118,0.04860769993166242,2.147762324019688,0.0,0.0,0.0,0.0,0.4014134468630652,0.0,0.0,0.4014134468630652,0.0,BASELINE
medium,1,upper_arm_camera,0.5635966239331083,0.05416819681362886,1.5972630041935763,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BASELINE
medium,1,forearm_camera,2.524972168784063,0.15849058511034286,2.3572287764545266,1.713053775780942,0.09715338523512934,1.1921716855728588,0.7335353438368473,0.4227173549009558,21.413172197261776,0.6491532939007485,1.4622029239041803,21.423009675313292,BASELINE
medium,1,wrist_camera,0.7487786359578872,0.03917150614269235,1.4041407729345345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BASELINE
medium,2,upper_arm_camera,0.5942191340532267,0.11469956274144548,2.702774381154757,1.1868467078009892,0.037014983614197555,0.0,0.6924940880608685,1.2601882893026526,14.835583847512366,2.4676655742798372,1.4379230113239025,15.039412271862743,BASELINE
medium,2,forearm_camera,2.877707504969323,0.19310935709921961,2.408552990679111,0.30418253637405135,0.08418344160420176,1.5471237918187861,1.1344063969933864,0.4728787473656451,3.8022817046756416,0.47244726643533513,1.9758755554086287,3.831520922724202,BASELINE
medium,2,wrist_camera,1.5677725989506806,0.08610944310198024,1.8101490638294138,0.0,0.0,1.3323770120555496,0.21373706711513485,0.06109520359660972,0.0,0.0,1.3507940849794853,0.0,BASELINE
medium,3,upper_arm_camera,0.4744430110296173,0.02155818640197284,2.3334238916509453,0.0,0.0,0.0,0.0,0.8066482251478222,0.0,0.0,0.8066482251478222,0.0,BASELINE
medium,3,forearm_camera,3.4672436865574503,0.23267684564426255,4.1509078596826825,3.413582792234733,0.20387892336855323,2.1403649216300153,1.5925815399160488,2.17575813319336,42.66978490293416,2.1032109528481113,3.442586442368977,42.721587517025256,BASELINE
medium,3,wrist_camera,1.0335379733126868,0.07715884526221273,2.5548090354796864,0.0,0.0,0.017537405477353996,0.009676755050633833,0.811721447483015,0.0,0.0,0.8119685390968717,0.0,BASELINE
medium,4,upper_arm_camera,1.8015314491272119,0.12061095316870804,2.493835656026294,0.0,0.0,3.8646557360900253,0.780484196076421,1.0036241706886617,0.0,0.0,4.068412591516388,0.0,BASELINE
medium,4,forearm_camera,1.3300541190140467,0.04569427751669039,2.635631096261001,0.0,0.0,0.0,0.0,0.6948120812962643,0.0,0.0,0.6948120812962643,0.0,BASELINE
medium,4,wrist_camera,5.059423021054877,0.25290326196720647,4.379864527614158,3.630262302941021,0.11900221561509688,9.925905111858992,4.016387944450497,2.6513994227999684,45.378278786762756,7.933481041006459,11.03108713179167,46.06656387313006,BASELINE
medium,5,upper_arm_camera,1.6649235959670385,0.13895923087973075,1.643113409134875,0.33689927767204475,0.0,3.4191177757957285,1.0535953968265073,0.0,4.211240970900559,0.0,3.577768805411598,4.211240970900559,BASELINE
medium,5,forearm_camera,0.6594817650978368,0.028150091558021645,1.5319172721767358,0.0033108667976273765,0.03964789662886352,0.0,0.0,0.0,0.041385834970342206,0.0,0.0,0.041385834970342206,BASELINE
medium,5,wrist_camera,0.6851149174267365,0.10124248245727109,1.4174102684209693,0.0,0.0,0.0,0.5587478461275498,0.0,0.0,0.0,0.5587478461275498,0.0,BASELINE
medium,6,upper_arm_camera,0.3454151751111811,0.029167551506511163,2.1181731189183863,1.2170316778067236,0.07046338841018948,0.0,0.0,0.5423332938053683,15.212895972584045,4.697559227345965,0.5423332938053683,15.921660295556084,BASELINE
medium,6,forearm_camera,1.429521917125637,0.07795647475317445,1.3303846860404833,0.0,0.0,0.08983706177556741,0.0,0.0,0.0,0.0,0.08983706177556741,0.0,BASELINE
medium,6,wrist_camera,2.139345096807416,0.08789070761056351,1.6889298739895657,0.0,0.0,2.7391112860000337,0.25434724735091285,0.0,0.0,0.0,2.7508949742452447,0.0,BASELINE
medium,7,upper_arm_camera,0.5775720003642935,0.017168333487310606,1.8398321894250937,0.0,0.0,0.0,0.0,0.20054746542080804,0.0,0.0,0.20054746542080804,0.0,BASELINE
medium,7,forearm_camera,3.175727384680958,0.26607254281173764,3.191006675480602,2.478863980208877,0.12138205947332115,1.8470165815540471,1.9792898927924607,1.2376048510527717,30.985799752610966,0.979251318781546,2.976696910939262,31.001269642616915,BASELINE
medium,7,wrist_camera,1.1696617814583308,0.24278571989870404,2.063317181327233,0.0,0.061738734195818545,0.3525605690066771,3.7857230404089646,0.31629172327529775,0.0,4.11591561305457,3.8152376528486482,4.11591561305457,BASELINE
medium,8,upper_arm_camera,0.7979197725378715,0.07216721318900475,0.6865585702024705,0.1914819570576501,0.0,0.5914390873306582,0.0594068174223202,0.0,2.393524463220626,0.0,0.5944151444729271,2.393524463220626,BASELINE
medium,8,forearm_camera,1.2613466952837273,0.13703818864462947,0.5910211555728634,0.0,0.1170774464817386,0.0,0.485125470525764,0.0,0.0,0.9206041046406345,0.485125470525764,0.9206041046406345,BASELINE
medium,8,wrist_camera,1.0192866696510359,0.04012447644272414,0.5906140277744275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,BASELINE
medium,9,upper_arm_camera,3.876279665222073,0.21801966209169352,3.8819081293249136,3.1102471891596255,0.037226755146062135,10.631317146391941,2.2303973637570165,2.708093222393854,38.878089864495315,2.4817836764041425,11.195237628947277,38.95722168903013,BASELINE
medium,9,forearm_camera,0.680453286638798,0.06231018097748172,2.200620487473348,0.0,0.0,0.0,0.0,0.269657245447873,0.0,0.0,0.269657245447873,0.0,BASELINE
