motion_regime,trial,num_poses,translation_sigma_mm,rotation_sigma_deg_input,method,success,catastrophic,runtime_ms,error_message,quality,recommendation,num_relative_motions,max_relative_rotation_deg,mean_relative_rotation_deg,translation_baseline_mm,rotation_axis_diversity_ratio,rotation_design_rank,expected_rotation_design_rank,smallest_informative_singular_value,translation_error_mm,rotation_error_deg,mean_target_error_mm,max_target_error_mm,mean_target_rotation_error_deg,max_target_rotation_error_deg
diverse,0,25,0.5,0.25,TSAI,True,False,8.490291999805777,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,168.43318503386644,91.36341474746418,882.0260386757817,0.7544857271592612,8,8,5.2316296434842755,0.31201275945399204,0.007876518283771703,0.3384187304242387,0.3914664528545237,0.007876518283771226,0.007876518283773806
diverse,0,25,0.5,0.25,PARK,True,False,8.852447999743163,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,168.43318503386644,91.36341474746418,882.0260386757817,0.7544857271592612,8,8,5.2316296434842755,0.3034152936243711,0.03376191730592641,0.41374349601624805,0.5840760939377545,0.03376191730592504,0.03376191730593358
diverse,0,25,0.5,0.25,HORAUD,True,False,9.103668000534526,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,168.43318503386644,91.36341474746418,882.0260386757817,0.7544857271592612,8,8,5.2316296434842755,0.3090399530247281,0.02747045307649353,0.39481030533889566,0.5352785081562765,0.027470453076493116,0.02747045307649929
diverse,0,25,0.5,0.25,ANDREFF,True,False,9.274145999370376,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,168.43318503386644,91.36341474746418,882.0260386757817,0.7544857271592612,8,8,5.2316296434842755,0.26022760956158464,0.022489143106352413,0.3296349675739516,0.43519352100097647,0.022489143106351372,0.022489143106355584
diverse,0,25,0.5,0.25,DANIILIDIS,True,False,11.832725999738614,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,168.43318503386644,91.36341474746418,882.0260386757817,0.7544857271592612,8,8,5.2316296434842755,0.3005124591158739,0.022102200823114652,0.3642109403827151,0.46934110611142676,0.022102200823115984,0.02210220082311935
diverse,1,25,0.5,0.25,TSAI,True,False,8.838722999826132,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,172.12899733852106,93.60439537367999,849.3822976263567,0.5769396921683805,8,8,4.926470885295768,0.2755972523215139,0.06187016258464503,0.39547165733471956,0.6825188790015538,0.06187016258464623,0.06187016258464958
diverse,1,25,0.5,0.25,PARK,True,False,10.126688000127615,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,172.12899733852106,93.60439537367999,849.3822976263567,0.5769396921683805,8,8,4.926470885295768,0.23469940839054465,0.07393317131744603,0.4762855378218705,0.8108277560920513,0.07393317131744578,0.07393317131744961
diverse,1,25,0.5,0.25,HORAUD,True,False,9.014782000122068,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,172.12899733852106,93.60439537367999,849.3822976263567,0.5769396921683805,8,8,4.926470885295768,0.24119828531836737,0.07136228346002897,0.460286040101337,0.7862639534534815,0.07136228346003037,0.07136228346003463
diverse,1,25,0.5,0.25,ANDREFF,True,False,10.395260999757738,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,172.12899733852106,93.60439537367999,849.3822976263567,0.5769396921683805,8,8,4.926470885295768,0.3421345573348479,0.06681797559298158,0.4162029666553472,0.7629342821827062,0.06681797559298194,0.06681797559298737
diverse,1,25,0.5,0.25,DANIILIDIS,True,False,9.706804999950691,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,172.12899733852106,93.60439537367999,849.3822976263567,0.5769396921683805,8,8,4.926470885295768,0.1254618012076055,0.06749177548501537,0.4415002352885415,0.7036478754973021,0.06749177548501517,0.06749177548501918
diverse,2,25,0.5,0.25,TSAI,True,False,8.827261999613256,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,151.7231164659421,88.55988609179754,876.1263975020677,0.702615359967064,8,8,4.989883729246937,0.11810715176434344,0.09196815320757304,0.46363512333975576,0.8545888158675342,0.09196815320757153,0.09196815320757788
diverse,2,25,0.5,0.25,PARK,True,False,10.343464000470703,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,151.7231164659421,88.55988609179754,876.1263975020677,0.702615359967064,8,8,4.989883729246937,0.2570358498137762,0.09252785642106817,0.5252270132660452,0.949868888345402,0.0925278564210657,0.09252785642107035
diverse,2,25,0.5,0.25,HORAUD,True,False,9.262884999770904,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,151.7231164659421,88.55988609179754,876.1263975020677,0.702615359967064,8,8,4.989883729246937,0.2537132008245064,0.09078675164224569,0.5187910685781423,0.9392240738140761,0.09078675164224492,0.09078675164224925
diverse,2,25,0.5,0.25,ANDREFF,True,False,10.487953999472666,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,151.7231164659421,88.55988609179754,876.1263975020677,0.702615359967064,8,8,4.989883729246937,0.27942382337378147,0.08896562909891556,0.5247132760686832,1.0161344117039992,0.08896562909891402,0.0889656290989199
diverse,2,25,0.5,0.25,DANIILIDIS,True,False,9.600886000043829,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,151.7231164659421,88.55988609179754,876.1263975020677,0.702615359967064,8,8,4.989883729246937,0.2169107094665115,0.088468987019976,0.4847136524000464,0.8479587301555916,0.08846898701997555,0.08846898701997906
diverse,3,25,0.5,0.25,TSAI,True,False,9.602028000699647,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,175.33341863321633,94.61535071319571,765.4209860418621,0.5890342902189717,8,8,4.94711024428305,0.3219157503675954,0.042502749650638376,0.39560446163020097,0.7405993813164411,0.04250274965063859,0.04250274965064231
diverse,3,25,0.5,0.25,PARK,True,False,9.68395200015948,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,175.33341863321633,94.61535071319571,765.4209860418621,0.5890342902189717,8,8,4.94711024428305,0.2653550858855914,0.03999977976739094,0.3620812125454302,0.7724795305664551,0.03999977976739224,0.03999977976739684
diverse,3,25,0.5,0.25,HORAUD,True,False,12.644733000342967,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,175.33341863321633,94.61535071319571,765.4209860418621,0.5890342902189717,8,8,4.94711024428305,0.26619762881552145,0.037888750940041786,0.35124717368995306,0.7501165580510226,0.037888750940042466,0.037888750940047775
diverse,3,25,0.5,0.25,ANDREFF,True,False,14.842088000477816,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,175.33341863321633,94.61535071319571,765.4209860418621,0.5890342902189717,8,8,4.94711024428305,0.37025410693323485,0.041374246480863804,0.4720226773472537,0.868709008993297,0.041374246480865254,0.04137424648086906
diverse,3,25,0.5,0.25,DANIILIDIS,True,False,13.68216199989547,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,175.33341863321633,94.61535071319571,765.4209860418621,0.5890342902189717,8,8,4.94711024428305,0.24352431978041778,0.04073024862893768,0.3420568098887533,0.7203392205090844,0.04073024862893787,0.040730248628944275
diverse,4,25,0.5,0.25,TSAI,True,False,11.833608000415552,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,178.88706540875995,104.81516550350494,788.0001636640603,0.6823973891626955,8,8,5.333105420917882,0.22363810906494913,0.04316365026620732,0.3594159284551714,0.6943139328323273,0.04316365026620806,0.04316365026621248
diverse,4,25,0.5,0.25,PARK,True,False,12.843634999626374,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,178.88706540875995,104.81516550350494,788.0001636640603,0.6823973891626955,8,8,5.333105420917882,0.26685158221761235,0.0333135466825024,0.3576125909358324,0.641617499520879,0.03331354668250328,0.033313546682508306
diverse,4,25,0.5,0.25,HORAUD,True,False,10.194956999839633,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,178.88706540875995,104.81516550350494,788.0001636640603,0.6823973891626955,8,8,5.333105420917882,0.265965889434808,0.033785982138111126,0.3582827581978665,0.6457149378742241,0.033785982138111084,0.03378598213811495
diverse,4,25,0.5,0.25,ANDREFF,True,False,10.184777000176837,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,178.88706540875995,104.81516550350494,788.0001636640603,0.6823973891626955,8,8,5.333105420917882,0.2637431921763822,0.03564362387759387,0.36548421007576964,0.6652722375652927,0.035643623877594,0.035643623877597494
diverse,4,25,0.5,0.25,DANIILIDIS,True,False,9.701134000351885,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,178.88706540875995,104.81516550350494,788.0001636640603,0.6823973891626955,8,8,5.333105420917882,0.23601201439434819,0.03559418949786214,0.3426371951158563,0.636693030167687,0.03559418949786241,0.03559418949786594
diverse,5,25,0.5,0.25,TSAI,True,False,10.521987000174704,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,163.06440373549188,91.15784003084178,793.6453739245397,0.538033049612147,8,8,4.662671997184417,0.1780856113571104,0.004644526613530347,0.18985356936461364,0.2100331479866411,0.004644526613529667,0.004644526613536547
diverse,5,25,0.5,0.25,PARK,True,False,10.014909999881638,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,163.06440373549188,91.15784003084178,793.6453739245397,0.538033049612147,8,8,4.662671997184417,0.18233018855413594,0.019950539828319652,0.23858124841822145,0.3551528332113589,0.019950539828320915,0.01995053982832665
diverse,5,25,0.5,0.25,HORAUD,True,False,9.47341899973253,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,163.06440373549188,91.15784003084178,793.6453739245397,0.538033049612147,8,8,4.662671997184417,0.17804642872410645,0.015941631799172244,0.2214890715651956,0.31246929338244944,0.01594163179917155,0.015941631799175498
diverse,5,25,0.5,0.25,ANDREFF,True,False,10.599031000310788,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,163.06440373549188,91.15784003084178,793.6453739245397,0.538033049612147,8,8,4.662671997184417,0.16342546714078893,0.015130733186799855,0.20337837436859088,0.2846589988883537,0.015130733186800307,0.015130733186804173
diverse,5,25,0.5,0.25,DANIILIDIS,True,False,9.321886000179802,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,163.06440373549188,91.15784003084178,793.6453739245397,0.538033049612147,8,8,4.662671997184417,0.9949872139349563,0.19099491641322425,1.378660703085246,2.2444429501879366,0.19099491641322433,0.19099491641322733
diverse,6,25,0.5,0.25,TSAI,True,False,8.783168999798363,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,179.90215979328016,99.06056699763165,875.1506082496563,0.3563773595988891,8,8,4.493860949188431,0.25643719012100097,0.07821102996025918,0.45163406177798243,0.7181083720531367,0.07821102996025925,0.07821102996026398
diverse,6,25,0.5,0.25,PARK,True,False,9.926363999511523,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,179.90215979328016,99.06056699763165,875.1506082496563,0.3563773595988891,8,8,4.493860949188431,0.1875460838182504,0.07971815048426029,0.5186728503215986,0.8167310970358473,0.07971815048426018,0.0797181504842636
diverse,6,25,0.5,0.25,HORAUD,True,False,8.88525899972592,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,179.90215979328016,99.06056699763165,875.1506082496563,0.3563773595988891,8,8,4.493860949188431,0.18137365840834518,0.07626909152231597,0.4938002382078581,0.7738632672184522,0.07626909152231562,0.07626909152232111
diverse,6,25,0.5,0.25,ANDREFF,True,False,10.610702999656496,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,179.90215979328016,99.06056699763165,875.1506082496563,0.3563773595988891,8,8,4.493860949188431,0.17058347032816315,0.07594841887396223,0.4814175684171703,0.7470569125420142,0.07594841887396152,0.07594841887396735
diverse,6,25,0.5,0.25,DANIILIDIS,True,False,10.187020999183005,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,179.90215979328016,99.06056699763165,875.1506082496563,0.3563773595988891,8,8,4.493860949188431,0.2511915160721371,0.07526599660582768,0.48278441376699394,0.7146253321714466,0.07526599660582745,0.07526599660583216
diverse,7,25,0.5,0.25,TSAI,True,False,9.48258500011434,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,176.4692427697502,66.3942956922126,744.7610410757255,0.4687553932550901,8,8,3.544568785328892,0.2947644844787181,0.12433527006409781,0.7900335637770295,1.3080872068036227,0.12433527006409859,0.12433527006410376
diverse,7,25,0.5,0.25,PARK,True,False,9.902660000079777,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,176.4692427697502,66.3942956922126,744.7610410757255,0.4687553932550901,8,8,3.544568785328892,0.26658407346274043,0.128679236403524,0.7506496916548653,1.3327277552723373,0.12867923640352555,0.1286792364035317
diverse,7,25,0.5,0.25,HORAUD,True,False,9.347272999548295,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,176.4692427697502,66.3942956922126,744.7610410757255,0.4687553932550901,8,8,3.544568785328892,0.2667447744206873,0.12415640411774904,0.7366997884369609,1.2905430314148996,0.1241564041177488,0.12415640411775244
diverse,7,25,0.5,0.25,ANDREFF,True,False,10.026100999311893,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,176.4692427697502,66.3942956922126,744.7610410757255,0.4687553932550901,8,8,3.544568785328892,0.27925022678568184,0.1207576773571217,0.7244857504441242,1.269379743307978,0.1207576773571219,0.12075767735712709
diverse,7,25,0.5,0.25,DANIILIDIS,True,False,9.680335000666673,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,176.4692427697502,66.3942956922126,744.7610410757255,0.4687553932550901,8,8,3.544568785328892,0.28310670273176103,0.1203070722058876,0.6672049892201498,1.2766824839531081,0.12030707220588788,0.12030707220589193
diverse,8,25,0.5,0.25,TSAI,True,False,9.072539000044344,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,141.01413416655151,78.89732854173205,844.3448342827825,0.6498896778801546,8,8,4.477335397896137,0.23650938232595267,0.1026523640437812,0.6579823524276941,1.2641980242417907,0.10265236404378152,0.10265236404378499
diverse,8,25,0.5,0.25,PARK,True,False,9.344017000330496,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,141.01413416655151,78.89732854173205,844.3448342827825,0.6498896778801546,8,8,4.477335397896137,0.25767547068999236,0.08637402439928346,0.5907904811097743,1.1520443656780952,0.08637402439928417,0.0863740243992883
diverse,8,25,0.5,0.25,HORAUD,True,False,9.189979000439052,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,141.01413416655151,78.89732854173205,844.3448342827825,0.6498896778801546,8,8,4.477335397896137,0.25321979505637315,0.0894246423299764,0.6021996400013925,1.1662749005976258,0.08942464232997809,0.08942464232998122
diverse,8,25,0.5,0.25,ANDREFF,True,False,10.035498999968695,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,141.01413416655151,78.89732854173205,844.3448342827825,0.6498896778801546,8,8,4.477335397896137,0.36671488612883507,0.08669228660690587,0.6907746819893132,1.248334106819219,0.08669228660690641,0.08669228660691056
diverse,8,25,0.5,0.25,DANIILIDIS,True,False,9.55344799967861,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,141.01413416655151,78.89732854173205,844.3448342827825,0.6498896778801546,8,8,4.477335397896137,0.23553335411141033,0.08706070927460298,0.5808669506760745,1.1277768595517899,0.08706070927460346,0.08706070927460735
diverse,9,25,0.5,0.25,TSAI,True,False,9.133343000030436,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,166.21021720606078,102.6822000844183,796.3375665244116,0.4318798128995268,8,8,5.357969754808243,0.21301416175222182,0.045184642800644104,0.36982208424997515,0.6964819451923403,0.0451846428006451,0.04518464280064831
diverse,9,25,0.5,0.25,PARK,True,False,9.703789000013785,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,166.21021720606078,102.6822000844183,796.3375665244116,0.4318798128995268,8,8,5.357969754808243,0.29585920778400704,0.047002113224841824,0.4610134640968395,0.7650531320162444,0.04700211322484188,0.047002113224845786
diverse,9,25,0.5,0.25,HORAUD,True,False,9.511369000392733,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,166.21021720606078,102.6822000844183,796.3375665244116,0.4318798128995268,8,8,5.357969754808243,0.2957086973911516,0.04578989736604965,0.4559901449534205,0.7558931242973854,0.0457898973660499,0.04578989736605374
diverse,9,25,0.5,0.25,ANDREFF,True,False,10.507298999982595,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,166.21021720606078,102.6822000844183,796.3375665244116,0.4318798128995268,8,8,5.357969754808243,0.3843958347132869,0.047035072018072034,0.5376803848269435,0.870899867459286,0.047035072018072534,0.047035072018075365
diverse,9,25,0.5,0.25,DANIILIDIS,True,False,9.330591999969329,,GOOD,Motion has broad multi-axis rotational excitation; proceed with solver comparison and residual validation.,24,166.21021720606078,102.6822000844183,796.3375665244116,0.4318798128995268,8,8,5.357969754808243,0.21601020354665548,0.04491677391176781,0.38348631365833924,0.659891662089328,0.04491677391176876,0.04491677391177198
single_axis,0,25,0.5,0.25,TSAI,True,True,8.722817000489158,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,172.31023864135344,86.11179307525522,841.8866802660024,0.0,6,8,6.729533570352893,125.52092977959032,27.87866285572711,228.185264062519,322.9332258696106,27.878662855727114,27.87866285572712
single_axis,0,25,0.5,0.25,PARK,False,False,2.417685999716923,ValueError: invalid SE(3): rotation not orthonormal; rotation determinant not +1,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,172.31023864135344,86.11179307525522,841.8866802660024,0.0,6,8,6.729533570352893,,,,,,
single_axis,0,25,0.5,0.25,HORAUD,True,True,9.021353999742132,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,172.31023864135344,86.11179307525522,841.8866802660024,0.0,6,8,6.729533570352893,169.52198935777997,151.24342194659062,742.4219663870787,1132.120953386747,151.24342194659062,151.24342194659062
single_axis,0,25,0.5,0.25,ANDREFF,True,True,10.12251100019057,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,172.31023864135344,86.11179307525522,841.8866802660024,0.0,6,8,6.729533570352893,110.00006040721368,0.04789408989014745,110.04841605136768,110.35905289495894,0.047894089890146894,0.04789408989014875
single_axis,0,25,0.5,0.25,DANIILIDIS,True,True,9.508714999356016,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,172.31023864135344,86.11179307525522,841.8866802660024,0.0,6,8,6.729533570352893,9180.772282912507,0.4599775790775671,9180.743586728726,9181.08870381488,0.4599775790775661,0.459977579077571
single_axis,1,25,0.5,0.25,TSAI,True,True,8.720101000108116,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,171.1135028947169,84.28068264817048,870.1274283286933,0.0,6,8,6.590450770761828,114.087152514855,27.526156816064987,204.21998468437465,296.5918651405244,27.526156816064987,27.526156816064994
single_axis,1,25,0.5,0.25,PARK,False,False,2.523645000110264,ValueError: invalid SE(3): rotation not orthonormal; rotation determinant not +1,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,171.1135028947169,84.28068264817048,870.1274283286933,0.0,6,8,6.590450770761828,,,,,,
single_axis,1,25,0.5,0.25,HORAUD,True,True,9.142379999502737,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,171.1135028947169,84.28068264817048,870.1274283286933,0.0,6,8,6.590450770761828,133.117946467788,81.33949279457825,475.42975336935126,765.788311110522,81.33949279457823,81.33949279457825
single_axis,1,25,0.5,0.25,ANDREFF,True,True,10.45070400050463,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,171.1135028947169,84.28068264817048,870.1274283286933,0.0,6,8,6.590450770761828,110.00006994276038,0.03379871567772739,109.99674192942932,110.08195049652639,0.033798715677728346,0.03379871567773145
single_axis,1,25,0.5,0.25,DANIILIDIS,True,True,9.660288000304718,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,171.1135028947169,84.28068264817048,870.1274283286933,0.0,6,8,6.590450770761828,109.68192666957539,2.6903942397979166,111.01954978449069,113.09454044799047,2.6903942397979166,2.69039423979792
single_axis,2,25,0.5,0.25,TSAI,True,True,9.322355999756837,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,175.73427666323775,85.64412908941809,784.3646297930934,0.0,6,8,6.568708643782611,115.36803899190426,27.50039000166878,206.64669432296463,336.87383711490565,27.50039000166878,27.500390001668787
single_axis,2,25,0.5,0.25,PARK,False,False,2.576863999820489,ValueError: invalid SE(3): rotation not orthonormal; rotation determinant not +1,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,175.73427666323775,85.64412908941809,784.3646297930934,0.0,6,8,6.568708643782611,,,,,,
single_axis,2,25,0.5,0.25,HORAUD,True,True,8.857909000653308,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,175.73427666323775,85.64412908941809,784.3646297930934,0.0,6,8,6.568708643782611,113.35855030678637,28.760472932539784,210.7039438565951,343.0757177555767,28.760472932539784,28.76047293253979
single_axis,2,25,0.5,0.25,ANDREFF,True,True,10.950808000416146,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,175.73427666323775,85.64412908941809,784.3646297930934,0.0,6,8,6.568708643782611,110.00025848302778,0.0906863802164919,109.98880956457708,110.64141735052027,0.09068638021649168,0.09068638021649363
single_axis,2,25,0.5,0.25,DANIILIDIS,True,True,10.646250000718283,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,175.73427666323775,85.64412908941809,784.3646297930934,0.0,6,8,6.568708643782611,56824.0349076837,7.362587705772813,56825.07075927882,56830.130621556615,7.362587705772816,7.362587705772821
single_axis,3,25,0.5,0.25,TSAI,True,True,9.235062999323418,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,141.4955968691613,70.56811967175032,843.5749186677102,0.0,6,8,5.900288621475708,110.83524870958924,28.117104517423286,221.50678372308676,289.2713673080008,28.117104517423286,28.117104517423293
single_axis,3,25,0.5,0.25,PARK,False,False,2.510139000150957,ValueError: invalid SE(3): rotation not orthonormal; rotation determinant not +1,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,141.4955968691613,70.56811967175032,843.5749186677102,0.0,6,8,5.900288621475708,,,,,,
single_axis,3,25,0.5,0.25,HORAUD,True,True,9.134456000538194,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,141.4955968691613,70.56811967175032,843.5749186677102,0.0,6,8,5.900288621475708,126.16584679355411,151.2393171676593,763.1514298636062,1094.8330866562385,151.2393171676593,151.2393171676593
single_axis,3,25,0.5,0.25,ANDREFF,True,True,10.340388000258827,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,141.4955968691613,70.56811967175032,843.5749186677102,0.0,6,8,5.900288621475708,110.00013745524862,0.057177681759115195,110.0295754866776,110.36502574735869,0.05717768175911399,0.05717768175911744
single_axis,3,25,0.5,0.25,DANIILIDIS,True,True,9.614892000172404,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,141.4955968691613,70.56811967175032,843.5749186677102,0.0,6,8,5.900288621475708,9076.743539461328,0.16857220974513834,9076.849120148789,9077.268225260053,0.1685722097451399,0.16857220974514509
single_axis,4,25,0.5,0.25,TSAI,True,True,9.231164999619068,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,177.18580469366702,79.29153987451855,805.2085577476527,0.0,6,8,6.352645854804794,114.783106235251,29.175347430398304,215.8002331258134,301.70150706023253,29.17534743039831,29.175347430398322
single_axis,4,25,0.5,0.25,PARK,False,False,2.579660000264994,ValueError: invalid SE(3): rotation not orthonormal; rotation determinant not +1,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,177.18580469366702,79.29153987451855,805.2085577476527,0.0,6,8,6.352645854804794,,,,,,
single_axis,4,25,0.5,0.25,HORAUD,True,True,8.97251199967286,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,177.18580469366702,79.29153987451855,805.2085577476527,0.0,6,8,6.352645854804794,120.68908630543046,61.24067009763065,386.4591096443297,589.5548356040516,61.24067009763066,61.24067009763068
single_axis,4,25,0.5,0.25,ANDREFF,True,True,10.946610999781115,,POOR,Add large rotations about at least two additional axes; the current motion does not uniquely constrain rotation.,24,177.18580469366702,79.29153987451855,805.2085577476527,0.0,6,8,6.352645854804794,110.00002214392346,0.041614880190444126,110.02840998013625,110.36853935810984,0.041614880190444285,0.041614880190445874
